incidentid,priority,cars,length,backlog,location,epoch
15383,3,1,71,39,118,1650284753
15384,2,2,43,29,245,1650284878
15385,3,1,30,54,198,1650284908
15386,4,1,38,15,177,1650284928
15387,3,1,29,33,297,1650285033
15388,1,2,10,84,246,1650285062
15389,4,1,17,40,187,1650285066
15390,2,1,34,47,246,1650285113
15391,4,1,37,55,220,1650285152
15392,3,1,33,32,189,1650285158
15393,4,1,29,17,206,1650285166
15394,3,1,18,38,240,1650285251
15395,2,1,67,17,300,1650285254
15396,4,1,25,22,251,1650285261
15397,4,1,11,35,40,1650285297
15398,3,2,24,40,105,1650285329
15399,2,1,25,55,311,1650285349
15400,3,1,20,37,209,1650285390
15401,4,2,45,24,190,1650285446
15402,2,3,25,44,97,1650285565
15403,2,2,74,37,180,1650285598
15404,3,1,46,18,271,1650285634
15405,4,2,6,15,370,1650285639
15406,1,3,15,50,264,1650285680
15407,1,1,83,47,238,1650285718
15408,2,2,8,36,297,1650286049
15409,3,1,13,52,232,1650286109
15410,4,1,17,37,105,1650286113
15411,2,1,41,20,145,1650286200
15412,3,2,4,28,172,1650286292
15413,2,1,16,15,204,1650286467
15414,3,2,26,18,193,1650286503
15415,4,1,22,34,175,1650286545
15416,3,1,17,22,180,1650286580
15417,1,1,26,58,13,1650286713
15418,4,1,38,31,349,1650286808
15419,3,2,52,24,277,1650286903
15420,4,2,54,11,249,1650286994
15421,4,1,70,15,282,1650287200
15422,1,1,13,51,141,1650287228
15423,4,2,51,52,393,1650287332
15424,2,2,40,13,401,1650287400
15425,2,1,26,25,179,1650287404
15426,2,1,41,18,267,1650287492
15427,4,1,31,14,240,1650287555
15428,3,1,45,41,311,1650287642
15429,3,2,8,20,260,1650287659
15430,4,1,60,30,123,1650287665
15431,4,2,33,25,145,1650287672
15432,4,2,21,51,297,1650287691
15433,2,1,3,25,218,1650287737
15434,4,1,30,25,48,1650287738
15435,4,1,32,39,134,1650287811
15436,3,1,10,42,223,1650287849
15437,4,1,1,19,225,1650287873
15438,4,1,19,23,282,1650288045
15439,3,1,25,59,160,1650288069
15440,4,1,48,42,48,1650288077
15441,4,2,44,33,177,1650288099
15442,3,2,28,38,204,1650288293
15443,4,1,28,11,230,1650288568
15444,3,2,70,15,279,1650288641
15445,4,2,21,26,297,1650288676
15446,2,1,8,21,232,1650288820
15447,3,1,76,31,284,1650288835
15448,4,1,64,55,239,1650289293
15449,4,1,53,43,221,1650289312
15450,4,1,81,45,263,1650289372
15451,2,2,35,12,222,1650289451
15452,4,1,41,34,187,1650289496
15453,4,2,58,25,282,1650289513
15454,3,1,2,50,453,1650289756
15455,2,2,9,14,280,1650289838
15456,4,1,20,52,310,1650289872
15457,1,1,11,35,397,1650289956
15458,4,1,78,48,300,1650289984
15459,3,1,13,50,251,1650290062
15460,4,2,103,24,268,1650290417
15461,4,1,18,53,223,1650290447
15462,3,1,58,26,165,1650290463
15463,3,1,17,25,439,1650290467
15464,3,1,31,19,226,1650290514
15465,3,2,12,30,416,1650290519
15466,2,3,7,29,262,1650290630
15467,4,1,18,30,233,1650290671
15468,3,2,30,50,431,1650290743
15469,4,2,31,15,338,1650290891
15470,4,2,33,17,308,1650290903
15471,4,2,8,25,354,1650290922
15472,1,1,12,11,336,1650290937
15473,4,2,39,14,313,1650291089
15474,4,1,19,24,316,1650291118
15475,3,1,14,70,206,1650291291
15476,4,1,61,29,256,1650291311
15477,1,2,12,17,275,1650291357
15478,2,1,8,38,261,1650291403
15479,3,1,55,37,269,1650291439
15480,4,3,28,37,220,1650291510
15481,4,1,51,44,372,1650291739
15482,2,1,31,21,299,1650291791
15483,3,1,58,51,247,1650291958
15484,4,1,33,25,70,1650291969
15485,4,1,57,35,134,1650292167
15486,3,1,8,39,252,1650292203
15487,4,2,9,56,289,1650292231
15488,3,1,7,15,146,1650292262
15489,3,2,26,41,278,1650292264
15490,4,1,6,30,204,1650292639
15491,3,1,4,37,419,1650292663
15492,4,1,56,21,163,1650292666
15493,4,2,71,15,346,1650292785
15494,4,1,73,58,179,1650292808
15495,4,1,34,18,175,1650292933
15496,4,1,3,13,85,1650293003
15497,2,2,47,31,315,1650293096
15498,4,1,19,17,78,1650293210
15499,1,1,67,55,199,1650293519
15500,3,1,30,15,300,1650294291
15501,3,2,2,44,66,1650294459
15502,4,2,24,45,239,1650294469
15503,4,2,56,40,347,1650294491
15504,4,2,23,15,195,1650294491
15505,3,1,19,50,159,1650294897
15506,3,2,57,42,8,1650294936
15507,4,1,27,64,205,1650294939
15508,3,1,50,14,355,1650294952
15509,3,1,68,39,131,1650295175
15510,4,1,43,61,54,1650295631
15511,3,1,71,60,325,1650295670
15512,4,2,51,46,126,1650295726
15513,4,1,67,35,268,1650295782
15514,4,1,73,49,415,1650295790
15515,4,3,54,47,270,1650295974
15516,4,2,14,21,299,1650296070
15517,2,1,47,48,282,1650296164
15518,2,1,79,14,359,1650296432
15519,3,1,40,39,365,1650296468
15520,4,1,12,44,413,1650296581
15521,1,1,74,49,282,1650296599
15522,2,1,11,38,447,1650296605
15523,4,2,38,25,285,1650296620
15524,4,1,35,41,223,1650296795
15525,4,1,23,40,205,1650296831
15526,3,1,45,35,225,1650296970
15527,4,1,4,63,206,1650297100
15528,4,1,2,15,261,1650297329
15529,4,2,42,37,132,1650297349
15530,3,1,77,37,277,1650297421
15531,4,1,47,16,247,1650297506
15532,3,1,51,30,57,1650297759
15533,4,1,16,36,178,1650297878
15534,3,1,58,27,444,1650298156
15535,2,1,36,17,160,1650298471
15536,4,1,11,34,123,1650298517
15537,2,2,9,18,357,1650298949
15538,4,1,16,29,270,1650299221
15539,4,3,56,30,345,1650299273
15540,4,1,14,40,193,1650299536
15541,3,1,21,25,315,1650299750
15542,4,2,27,27,180,1650299817
15543,3,1,53,45,194,1650299845
15544,2,2,18,19,264,1650299909
15545,3,1,34,41,282,1650300052
15546,4,1,26,41,57,1650300135
15547,4,1,26,12,354,1650300483
15548,2,1,27,59,296,1650300592
15549,4,1,22,39,259,1650300737
15550,3,1,11,22,134,1650300771
15551,4,2,52,76,375,1650300789
15552,4,1,36,34,413,1650301076
15553,3,1,41,27,149,1650301356
15554,4,1,7,15,48,1650301447
15555,1,1,66,25,311,1650301844
15556,2,1,49,21,463,1650301858
15557,4,1,9,27,203,1650302008
15558,4,1,87,40,208,1650302098
15559,4,2,14,34,101,1650302372
15560,4,1,54,24,285,1650302522
15561,4,2,62,26,279,1650302837
15562,3,1,39,42,365,1650303085
15563,2,1,38,31,391,1650303182
15564,4,1,13,31,3,1650303197
15565,4,1,33,63,103,1650303539
15566,4,2,63,47,226,1650303762
15567,4,1,6,33,266,1650303913
15568,4,1,29,62,331,1650304006
15569,4,2,61,48,205,1650304062
15570,3,2,74,32,270,1650304342
15571,3,1,57,20,195,1650304623
15572,3,1,18,34,284,1650304853
15573,4,1,27,26,190,1650304919
15574,3,2,2,22,313,1650304928
15575,3,2,20,22,270,1650305272
15576,1,1,19,35,157,1650305307
15577,2,1,63,28,297,1650305509
15578,3,2,12,40,299,1650305839
15579,4,1,30,62,268,1650306104
15580,4,1,14,19,266,1650307138
15581,2,1,18,62,312,1650307537
15582,4,1,39,20,162,1650307598
15583,3,1,37,50,186,1650307827
15584,3,1,13,28,337,1650307960
15585,2,2,39,38,221,1650308222
15586,4,1,61,17,240,1650309155
15587,2,1,54,10,299,1650309772
15588,3,1,13,19,281,1650309911
15589,4,3,36,34,283,1650310467
15590,1,1,42,16,387,1650310763
15591,3,2,78,40,243,1650310812
15592,4,1,14,23,116,1650310877
15593,4,1,28,37,192,1650311258
15594,4,1,68,11,313,1650311895
15595,3,1,72,28,279,1650312233
15596,4,1,29,18,221,1650312595
15597,4,1,11,31,412,1650312854
15598,2,2,22,22,161,1650313121
15599,4,1,39,74,296,1650313221
15600,3,1,61,40,226,1650314460
15601,4,1,68,16,161,1650314484
15602,3,1,13,40,198,1650314885
15603,4,1,34,19,350,1650315711
15604,3,1,28,36,459,1650316617
15605,3,2,32,52,261,1650317211
15606,4,1,20,52,227,1650317858
15607,2,1,19,30,248,1650318438
15608,3,1,16,28,384,1650320473
15609,2,2,39,61,269,1650323652
15610,3,1,109,18,162,1650327514
15611,2,1,6,26,375,1650329442
15612,3,1,48,50,14,1650337246
15613,3,1,27,30,336,1650338079
15614,3,1,13,20,246,1650338275
15615,4,1,31,26,225,1650338843
15616,4,3,35,37,265,1650339983
15617,3,1,49,42,203,1650340323
15618,2,2,39,47,264,1650340942
15619,2,1,27,12,279,1650340952
15620,2,1,27,32,177,1650341158
15621,3,1,24,56,170,1650341427
15622,4,2,51,21,164,1650341433
15623,4,2,4,28,299,1650344465
15624,1,1,59,54,320,1650344786
15625,4,1,25,33,355,1650344893
15626,4,1,6,59,245,1650345257
15627,4,1,30,15,251,1650345384
15628,4,1,20,48,101,1650345672
15629,3,2,29,33,27,1650346066
15630,1,1,27,25,322,1650346785
15631,3,2,38,49,123,1650346803
15632,4,2,17,39,206,1650346817
15633,3,1,17,19,295,1650346911
15634,4,2,11,62,255,1650346928
15635,3,1,34,26,143,1650347599
15636,4,1,72,39,264,1650347628
15637,3,1,7,34,268,1650348197
15638,4,1,8,29,209,1650348223
15639,3,1,72,41,296,1650348596
15640,4,2,33,55,262,1650349103
15641,3,1,54,22,4,1650349132
15642,3,1,30,18,54,1650349487
15643,4,1,57,34,249,1650349497
15644,4,1,23,40,358,1650349698
15645,3,3,6,19,35,1650349906
15646,3,1,45,20,338,1650350081
15647,2,3,52,44,251,1650350097
15648,1,2,24,25,170,1650350588
15649,3,1,32,70,170,1650350632
15650,3,1,19,16,146,1650350632
15651,4,2,42,33,131,1650350751
15652,3,1,4,27,246,1650350966
15653,1,1,18,21,351,1650351275
15654,2,2,11,39,205,1650351485
15655,4,2,72,43,312,1650351815
15656,4,1,35,51,341,1650351972
15657,3,3,66,43,281,1650352014
15658,3,1,34,40,478,1650352066
15659,4,1,69,14,262,1650352443
15660,3,1,36,58,258,1650352481
15661,4,1,57,26,255,1650352562
15662,3,1,36,53,296,1650352803
15663,2,1,28,31,395,1650352860
15664,3,2,16,74,120,1650352907
15665,3,2,29,34,264,1650352925
15666,4,1,23,40,388,1650352967
15667,3,1,12,14,374,1650353223
15668,4,3,49,41,334,1650353233
15669,4,4,56,44,510,1650353426
15670,4,1,112,35,322,1650353712
15671,4,2,31,51,314,1650353936
15672,2,1,25,38,206,1650354876
15673,3,1,2,47,427,1650355086
15674,4,2,44,58,162,1650355249
15675,3,1,23,30,388,1650355363
15676,4,1,22,16,297,1650355448
15677,3,1,26,10,323,1650355840
15678,2,1,19,28,479,1650355880
15679,4,2,36,19,240,1650355881
15680,4,1,16,53,210,1650355913
15681,1,1,7,49,177,1650356078
15682,4,1,53,35,496,1650356079
15683,3,1,37,26,448,1650356080
15684,4,2,31,13,326,1650356336
15685,4,2,6,37,240,1650356475
15686,2,3,63,82,449,1650356479
15687,2,2,3,32,204,1650356530
15688,4,1,29,15,345,1650356565
15689,2,3,70,13,175,1650356670
15690,3,1,29,43,246,1650356769
15691,3,1,26,58,254,1650356779
15692,3,1,49,17,327,1650357166
15693,4,2,53,45,262,1650357240
15694,4,1,10,39,263,1650357362
15695,3,1,65,17,283,1650357548
15696,2,2,58,29,205,1650357709
15697,2,3,2,54,177,1650357750
15698,3,1,24,22,447,1650358104
15699,4,1,52,24,81,1650358166
15700,4,1,15,64,448,1650358349
15701,3,1,6,71,248,1650358478
15702,3,2,95,47,175,1650358617
15703,2,3,74,37,224,1650358835
15704,3,1,48,15,261,1650358850
15705,3,1,59,45,312,1650358880
15706,3,1,29,59,268,1650358904
15707,3,1,54,66,357,1650358911
15708,4,1,26,25,208,1650358911
15709,4,2,20,33,510,1650358928
15710,4,2,33,37,210,1650358932
15711,3,1,14,31,320,1650358943
15712,4,1,33,31,350,1650359078
15713,1,1,48,53,172,1650359199
15714,4,2,40,61,236,1650359551
15715,3,1,22,49,283,1650359642
15716,4,1,41,58,86,1650360037
15717,3,1,15,41,49,1650360189
15718,3,1,56,15,117,1650360268
15719,4,2,29,17,270,1650360396
15720,4,2,48,26,352,1650360416
15721,3,1,59,27,283,1650360480
15722,1,1,24,38,250,1650360481
15723,3,2,58,11,195,1650360699
15724,4,2,47,42,82,1650360754
15725,4,1,37,66,126,1650360831
15726,4,1,39,18,179,1650360873
15727,3,1,6,21,398,1650360925
15728,4,1,53,56,143,1650361223
15729,4,2,27,29,242,1650361287
15730,2,1,26,34,355,1650361332
15731,1,3,35,34,315,1650361473
15732,2,2,39,14,140,1650361490
15733,4,1,16,46,266,1650361630
15734,3,1,30,40,234,1650361814
15735,2,1,9,34,269,1650361885
15736,4,2,33,36,221,1650361952
15737,3,1,26,36,269,1650362000
15738,3,1,36,47,191,1650362075
15739,4,1,11,38,150,1650362622
15740,3,1,60,46,189,1650362639
15741,4,1,8,32,236,1650362674
15742,1,2,13,29,210,1650362784
15743,4,3,63,51,221,1650362792
15744,4,2,33,19,193,1650362926
15745,4,1,15,12,266,1650362933
15746,4,1,75,64,370,1650362998
15747,4,1,27,24,219,1650363047
15748,2,4,59,55,205,1650363087
15749,3,1,49,22,222,1650363178
15750,3,1,30,40,297,1650363326
15751,3,1,71,18,267,1650363375
15752,4,1,64,50,209,1650363417
15753,4,1,16,67,360,1650363602
15754,3,1,10,14,205,1650363615
15755,4,1,7,32,249,1650363617
15756,4,1,31,15,444,1650363636
15757,1,1,6,32,208,1650363665
15758,3,1,14,12,299,1650363680
15759,4,1,72,35,193,1650363758
15760,2,2,46,46,267,1650363928
15761,3,1,108,34,295,1650363966
15762,3,1,34,47,135,1650364004
15763,4,1,32,41,413,1650364031
15764,3,1,54,30,283,1650364207
15765,2,1,5,33,193,1650364293
15766,3,1,71,20,207,1650364349
15767,4,1,59,19,312,1650364383
15768,4,1,2,77,236,1650364414
15769,3,1,23,32,209,1650364428
15770,3,1,31,41,162,1650364457
15771,3,1,39,18,446,1650364636
15772,4,1,22,23,360,1650364641
15773,4,1,12,41,127,1650364646
15774,4,1,21,20,175,1650364667
15775,4,2,2,34,170,1650364794
15776,3,3,10,33,295,1650364860
15777,3,1,36,16,237,1650365008
15778,3,1,45,60,321,1650365056
15779,2,1,18,33,193,1650365087
15780,4,1,15,20,228,1650365107
15781,4,3,5,29,113,1650365196
15782,4,1,3,47,174,1650365197
15783,4,1,10,32,44,1650365221
15784,2,1,56,37,326,1650365351
15785,4,1,18,18,472,1650365488
15786,1,1,78,44,281,1650365598
15787,3,1,18,46,224,1650365602
15788,3,1,56,14,3,1650365649
15789,4,2,48,43,239,1650365679
15790,3,1,28,57,455,1650365716
15791,3,1,12,46,146,1650365852
15792,4,2,9,45,88,1650365934
15793,2,1,23,36,246,1650366088
15794,2,1,24,43,206,1650366124
15795,3,1,51,28,330,1650366175
15796,3,1,55,20,186,1650366249
15797,3,1,119,26,327,1650366626
15798,3,2,26,50,325,1650366682
15799,4,2,33,49,385,1650366890
15800,3,4,24,55,232,1650367017
15801,3,1,33,18,190,1650367270
15802,3,1,42,11,165,1650367349
15803,4,2,46,31,284,1650367421
15804,3,3,19,26,240,1650367457
15805,3,3,5,50,264,1650367509
15806,4,2,91,90,254,1650367577
15807,2,1,62,14,157,1650367635
15808,3,1,6,63,224,1650367711
15809,4,1,4,48,367,1650367720
15810,2,1,14,56,266,1650367833
15811,3,2,32,29,506,1650367875
15812,3,1,4,34,296,1650367940
15813,4,3,8,14,59,1650367949
15814,3,1,22,39,255,1650367994
15815,4,1,16,61,266,1650368043
15816,4,1,33,39,263,1650368146
15817,1,1,27,47,363,1650368360
15818,2,1,29,10,165,1650368362
15819,3,1,8,33,331,1650368393
15820,3,1,44,20,138,1650368514
15821,3,1,2,30,282,1650368562
15822,4,2,35,28,483,1650368619
15823,3,2,18,53,210,1650368649
15824,4,1,93,58,221,1650368661
15825,4,1,21,42,259,1650368747
15826,4,1,31,53,72,1650368968
15827,3,1,30,25,239,1650369046
15828,3,2,41,54,282,1650369151
15829,3,2,8,16,129,1650369213
15830,3,1,52,64,224,1650369482
15831,3,3,80,34,337,1650369497
15832,2,1,41,32,407,1650369525
15833,3,1,17,54,248,1650369743
15834,3,1,38,40,281,1650369764
15835,4,2,7,26,263,1650369770
15836,3,3,71,16,240,1650369836
15837,2,1,21,55,72,1650369839
15838,3,1,24,30,59,1650370035
15839,2,2,21,37,251,1650370054
15840,3,2,31,68,299,1650370058
15841,3,2,52,30,397,1650370204
15842,3,1,13,16,311,1650370205
15843,4,1,47,36,247,1650370251
15844,4,2,62,35,479,1650370459
15845,4,1,6,44,258,1650370483
15846,4,1,28,34,123,1650370522
15847,4,2,20,27,275,1650370561
15848,3,1,29,20,207,1650370581
15849,3,3,56,23,126,1650370665
15850,4,1,35,13,189,1650370775
15851,4,1,37,66,246,1650371016
15852,3,1,16,23,208,1650371224
15853,3,2,32,18,313,1650371233
15854,3,1,1,26,497,1650371268
15855,2,1,71,30,246,1650371331
15856,2,1,2,27,61,1650371400
15857,4,3,67,58,177,1650371437
15858,4,3,8,83,386,1650371583
15859,4,2,27,62,255,1650371832
15860,1,2,12,48,190,1650371883
15861,4,2,3,33,97,1650371916
15862,1,1,45,15,269,1650371929
15863,3,1,40,27,191,1650372033
15864,2,2,36,40,105,1650372159
15865,3,1,63,28,119,1650372206
15866,3,1,52,19,222,1650372275
15867,3,2,17,12,255,1650372421
15868,3,1,32,16,329,1650372477
15869,3,1,17,41,221,1650372558
15870,4,1,93,65,297,1650372694
15871,4,1,10,57,414,1650372810
15872,3,1,9,29,411,1650372892
15873,4,2,48,29,299,1650373010
15874,4,2,17,81,281,1650373019
15875,4,1,14,34,297,1650373316
15876,3,2,48,49,191,1650373427
15877,4,1,16,44,377,1650373617
15878,4,1,16,24,119,1650373621
15879,4,2,45,27,290,1650373887
15880,4,1,3,37,375,1650373936
15881,2,1,23,40,191,1650374025
15882,4,1,10,55,131,1650374097
15883,2,2,9,16,332,1650374109
15884,4,3,8,24,205,1650374149
15885,3,1,23,46,126,1650374156
15886,3,2,5,18,193,1650374202
15887,4,2,12,32,221,1650374269
15888,4,2,24,80,294,1650374358
15889,4,1,4,40,129,1650374483
15890,3,1,48,22,119,1650374686
15891,4,1,22,48,250,1650374757
15892,4,2,27,42,322,1650374789
15893,4,1,85,58,135,1650374843
15894,4,1,38,52,128,1650374870
15895,3,2,81,24,225,1650374940
15896,3,1,35,22,176,1650374997
15897,3,1,3,41,83,1650375017
15898,4,1,26,49,83,1650375064
15899,3,2,43,28,270,1650375083
15900,2,1,24,31,133,1650375118
15901,4,1,42,34,250,1650375208
15902,4,1,7,24,49,1650375222
15903,1,1,48,44,278,1650375245
15904,3,1,35,41,224,1650375257
15905,3,2,37,39,146,1650375297
15906,4,1,22,57,378,1650375313
15907,4,3,5,15,284,1650375321
15908,4,1,11,38,190,1650375373
15909,2,1,33,40,311,1650375413
15910,4,1,27,15,335,1650375445
15911,3,1,25,27,193,1650375583
15912,4,1,42,38,254,1650375684
15913,3,1,17,28,284,1650375803
15914,3,1,36,30,268,1650375921
15915,4,1,44,37,263,1650375989
15916,4,1,4,46,278,1650376154
15917,4,3,9,48,434,1650376159
15918,3,1,56,48,218,1650376168
15919,4,1,63,29,419,1650376199
15920,3,1,9,50,205,1650376338
15921,3,1,11,48,161,1650376387
15922,4,1,60,48,126,1650376396
15923,3,1,29,22,222,1650376412
15924,2,1,66,48,312,1650376519
15925,3,1,22,17,338,1650376550
15926,2,1,13,53,356,1650376636
15927,2,1,5,41,377,1650376659
15928,4,1,39,43,312,1650376687
15929,3,2,27,16,161,1650376815
15930,3,1,24,41,363,1650376950
15931,4,2,30,13,206,1650377008
15932,1,2,43,49,149,1650377054
15933,3,2,32,15,319,1650377219
15934,4,1,52,29,282,1650377386
15935,4,2,38,13,503,1650377404
15936,2,2,41,48,349,1650377423
15937,4,1,39,49,255,1650377477
15938,2,1,52,26,179,1650377480
15939,4,1,66,52,163,1650377517
15940,4,1,20,69,90,1650377574
15941,3,2,40,18,210,1650377697
15942,4,1,32,11,240,1650377853
15943,4,1,79,16,134,1650378098
15944,3,1,18,25,314,1650378172
15945,2,2,44,35,294,1650378218
15946,3,1,11,24,248,1650378630
15947,2,1,47,34,397,1650378699
15948,2,1,19,28,225,1650378773
15949,3,1,15,26,313,1650378964
15950,4,1,45,24,137,1650378983
15951,4,1,25,73,280,1650379082
15952,4,2,91,29,120,1650379309
15953,4,2,20,31,240,1650379324
15954,4,1,29,40,165,1650379563
15955,2,2,18,67,279,1650379603
15956,3,1,20,20,324,1650379750
15957,4,2,49,29,300,1650379813
15958,3,2,19,54,296,1650380022
15959,4,3,25,59,150,1650380047
15960,3,1,82,35,112,1650380060
15961,4,2,50,26,224,1650380095
15962,1,1,56,48,165,1650380312
15963,2,1,54,26,252,1650380313
15964,3,1,57,18,285,1650380495
15965,3,2,55,54,161,1650380546
15966,4,1,31,29,134,1650380587
15967,2,1,15,22,174,1650380648
15968,3,1,61,22,89,1650380864
15969,2,3,30,58,95,1650380947
15970,3,2,77,42,68,1650380957
15971,4,2,46,19,280,1650381021
15972,4,1,9,22,145,1650381047
15973,3,1,29,12,55,1650381105
15974,4,1,31,25,128,1650381151
15975,4,1,13,43,165,1650381203
15976,3,1,10,22,345,1650381223
15977,4,1,20,26,354,1650381470
15978,3,1,28,41,312,1650381534
15979,3,1,56,48,177,1650381614
15980,4,1,65,32,29,1650381708
15981,4,1,1,46,67,1650381829
15982,4,2,20,45,390,1650381884
15983,3,1,1,55,372,1650381986
15984,3,1,82,50,327,1650382248
15985,2,1,62,40,350,1650382429
15986,4,1,60,86,409,1650382684
15987,2,1,5,78,219,1650383178
15988,2,1,38,12,117,1650383181
15989,3,1,23,18,353,1650383468
15990,4,1,28,68,237,1650383472
15991,4,1,47,10,205,1650383730
15992,4,1,18,43,283,1650383837
15993,3,2,32,26,279,1650384052
15994,4,2,9,25,304,1650384056
15995,3,1,61,51,275,1650384265
15996,3,2,40,32,297,1650384319
15997,3,1,42,17,123,1650384323
15998,4,1,9,47,313,1650384329
15999,3,2,41,47,239,1650384893
16000,2,2,47,39,255,1650384926
16001,2,1,21,68,281,1650384947
16002,3,1,9,32,315,1650384962
16003,3,2,3,60,267,1650385014
16004,3,2,58,40,317,1650385016
16005,4,1,43,59,209,1650385046
16006,4,2,34,27,267,1650385054
16007,3,1,32,51,245,1650385061
16008,3,1,26,59,208,1650385176
16009,2,2,6,39,296,1650385257
16010,4,1,19,15,206,1650385289
16011,4,1,25,31,263,1650385300
16012,2,2,48,12,20,1650385322
16013,3,1,29,41,117,1650385421
16014,2,1,7,50,280,1650385607
16015,4,3,13,46,189,1650385895
16016,4,2,25,14,209,1650386024
16017,3,1,4,32,271,1650386130
16018,4,1,9,11,459,1650386187
16019,3,1,17,39,297,1650386215
16020,2,2,55,30,281,1650386250
16021,3,1,27,25,285,1650386266
16022,4,1,20,34,235,1650386377
16023,2,1,44,29,249,1650386400
16024,4,1,16,21,334,1650386417
16025,4,1,51,46,247,1650386445
16026,4,1,65,48,234,1650386511
16027,4,1,26,21,143,1650386731
16028,4,1,42,27,160,1650386989
16029,4,1,7,52,253,1650387369
16030,3,1,16,36,499,1650387484
16031,1,1,17,28,221,1650387604
16032,4,2,22,31,224,1650387643
16033,3,1,5,41,240,1650387688
16034,3,2,32,32,268,1650387887
16035,4,1,62,30,225,1650388000
16036,4,1,71,36,287,1650388122
16037,3,1,63,39,336,1650388141
16038,3,1,57,31,337,1650388470
16039,2,3,58,30,190,1650388594
16040,4,1,8,17,75,1650388725
16041,4,1,18,60,210,1650388903
16042,4,1,19,25,262,1650389363
16043,2,2,9,33,164,1650389468
16044,4,1,14,70,284,1650389503
16045,3,1,57,27,224,1650389518
16046,2,3,21,39,291,1650389847
16047,4,1,17,13,232,1650390420
16048,3,1,7,36,150,1650390915
16049,4,1,68,20,314,1650390920
16050,4,3,30,41,134,1650391067
16051,3,1,6,76,462,1650391202
16052,4,2,69,56,208,1650391374
16053,4,1,9,63,193,1650391795
16054,3,1,17,19,282,1650391809
16055,3,3,26,59,300,1650392132
16056,4,1,38,34,162,1650392285
16057,3,1,46,65,224,1650392376
16058,3,1,31,29,270,1650392458
16059,3,1,27,47,295,1650392614
16060,2,1,52,15,135,1650392792
16061,3,1,15,46,226,1650393019
16062,4,1,45,27,197,1650393234
16063,2,2,58,44,356,1650393272
16064,2,1,22,40,222,1650394196
16065,4,2,41,17,208,1650394333
16066,3,2,31,38,268,1650394340
16067,4,2,11,45,149,1650394386
16068,3,1,85,26,141,1650394476
16069,3,1,30,42,369,1650394585
16070,4,1,10,51,72,1650394727
16071,1,1,26,45,497,1650394889
16072,3,1,9,31,269,1650395455
16073,2,2,50,34,150,1650395761
16074,4,2,78,13,232,1650396110
16075,4,2,15,48,220,1650396432
16076,3,1,6,71,403,1650396507
16077,4,2,5,10,171,1650397222
16078,2,1,70,19,221,1650397527
16079,3,2,54,16,402,1650398119
16080,2,2,39,19,246,1650398724
16081,4,2,27,51,149,1650399855
16082,4,1,13,61,102,1650400071
16083,3,2,75,37,145,1650400968
16084,3,1,40,21,278,1650401812
16085,3,1,26,14,114,1650402152
16086,3,1,41,25,178,1650402774
16087,4,3,16,37,134,1650403303
16088,4,1,16,35,115,1650405188
16089,4,1,1,25,240,1650406667
16090,4,1,35,40,87,1650408453
16091,4,1,13,20,312,1650411479
16092,4,1,20,37,180,1650421515
16093,3,1,12,18,97,1650421947
16094,4,2,21,20,148,1650423407
16095,3,1,17,61,72,1650423954
16096,2,2,51,14,300,1650426087
16097,4,1,54,21,269,1650427333
16098,3,2,57,46,327,1650427582
16099,4,2,5,25,251,1650427879
16100,4,1,27,55,190,1650427904
16101,4,1,50,22,209,1650428667
16102,4,1,56,36,222,1650428671
16103,4,1,62,32,162,1650428926
16104,4,1,17,67,266,1650429407
16105,4,1,53,28,225,1650429735
16106,4,1,27,34,172,1650430096
16107,4,1,57,29,207,1650430249
16108,4,2,11,25,102,1650430633
16109,3,1,25,34,400,1650431979
16110,4,2,25,61,86,1650432156
16111,4,1,44,36,330,1650432201
16112,4,2,37,28,149,1650432686
16113,3,1,16,37,240,1650432836
16114,3,1,63,76,232,1650432943
16115,4,2,47,12,496,1650433687
16116,4,1,24,54,447,1650434263
16117,4,2,39,27,132,1650434900
16118,4,1,23,53,358,1650434910
16119,4,1,73,63,162,1650435642
16120,4,1,2,26,297,1650435875
16121,3,1,45,41,397,1650436062
16122,3,1,20,19,252,1650436479
16123,4,1,17,37,303,1650437143
16124,4,2,24,13,268,1650437568
16125,3,1,37,57,240,1650437772
16126,2,1,99,53,225,1650437825
16127,1,1,4,53,338,1650438037
16128,4,2,24,37,165,1650438069
16129,3,2,10,17,225,1650438228
16130,3,2,40,47,327,1650438243
16131,4,1,52,59,221,1650438245
16132,3,3,22,57,267,1650438289
16133,4,2,21,32,314,1650438314
16134,2,1,26,24,386,1650438321
16135,3,2,28,50,329,1650438485
16136,4,2,29,30,110,1650438514
16137,4,1,29,11,178,1650438619
16138,1,1,27,31,221,1650438682
16139,3,1,33,30,443,1650438712
16140,2,1,24,38,224,1650438783
16141,3,1,12,19,263,1650438891
16142,3,1,26,53,343,1650439350
16143,3,1,12,24,244,1650439460
16144,4,1,45,37,277,1650439597
16145,4,1,4,55,209,1650439632
16146,3,1,38,24,251,1650439684
16147,3,1,50,42,177,1650439750
16148,4,1,35,30,269,1650439943
16149,4,2,13,14,402,1650440054
16150,1,1,50,52,255,1650440134
16151,3,1,27,29,255,1650440455
16152,3,1,35,44,43,1650440531
16153,2,2,56,33,267,1650441054
16154,4,2,7,32,239,1650441288
16155,4,1,52,34,409,1650441293
16156,3,1,13,32,260,1650441705
16157,4,2,13,41,503,1650441782
16158,3,1,41,24,224,1650441803
