incidentid,priority,cars,length,backlog,location,epoch
5983,5,2,43,22,463,1641800729
5984,3,1,19,33,1504,1641800834
5985,4,1,56,31,894,1641800980
5986,4,1,57,25,215,1641801147
5987,5,1,32,15,178,1641801192
5988,4,2,25,34,962,1641801207
5989,5,1,57,30,1136,1641801222
5990,5,1,37,57,769,1641801434
5991,4,1,32,18,760,1641801501
5992,5,2,45,21,1311,1641801855
5993,5,1,15,20,247,1641801894
5994,5,1,43,20,704,1641801925
5995,3,2,45,22,1429,1641801949
5996,4,2,41,29,1154,1641802311
5997,5,2,31,32,537,1641802548
5998,4,1,38,22,556,1641802589
5999,1,4,32,33,626,1641802667
6000,5,1,32,34,1470,1641802671
6001,5,1,51,47,136,1641802682
6002,4,2,47,41,505,1641802705
6003,3,3,40,32,1208,1641802888
6004,2,1,44,30,12,1641802922
6005,4,1,47,41,65,1641802963
6006,4,1,22,45,877,1641803279
6007,2,1,22,19,1071,1641803323
6008,4,1,39,42,1376,1641803374
6009,4,1,51,34,967,1641803434
6010,2,2,42,19,756,1641803499
6011,5,1,29,13,1232,1641803552
6012,5,1,19,58,1003,1641803687
6013,3,1,27,25,1026,1641803839
6014,2,1,24,25,594,1641803925
6015,5,1,56,24,1375,1641804063
6016,5,2,41,23,816,1641804112
6017,3,1,47,24,1097,1641804126
6018,5,2,33,48,461,1641804180
6019,4,1,46,30,1486,1641804428
6020,5,1,66,40,986,1641804895
6021,5,1,54,40,602,1641804968
6022,4,1,10,35,1013,1641805066
6023,4,2,27,12,928,1641805246
6024,3,2,69,39,361,1641805356
6025,5,1,42,35,154,1641805375
6026,3,3,76,29,410,1641805408
6027,3,1,40,37,335,1641805411
6028,3,3,62,26,1451,1641805542
6029,3,1,39,32,910,1641805627
6030,2,2,45,45,615,1641805634
6031,5,1,34,32,964,1641805679
6032,3,1,40,32,1318,1641806108
6033,3,1,38,20,1321,1641806133
6034,4,1,43,30,777,1641806189
6035,5,2,61,19,569,1641806275
6036,5,2,76,28,176,1641806362
6037,5,1,48,19,790,1641806370
6038,5,1,69,15,565,1641806462
6039,4,1,53,34,91,1641806549
6040,4,1,31,19,301,1641806639
6041,2,1,38,33,1006,1641806741
6042,3,2,33,44,1373,1641806752
6043,3,1,54,49,1303,1641806805
6044,3,1,46,43,703,1641806930
6045,5,1,49,34,87,1641807233
6046,4,1,40,21,803,1641807493
6047,5,1,30,23,662,1641807526
6048,3,2,42,57,717,1641807565
6049,4,3,44,22,690,1641807584
6050,4,1,44,22,1395,1641807755
6051,4,1,63,27,1094,1641807841
6052,5,1,31,31,1033,1641807884
6053,4,1,70,24,1502,1641807994
6054,2,4,42,31,206,1641808158
6055,5,2,26,23,901,1641808198
6056,5,1,43,11,486,1641808308
6057,3,1,60,27,114,1641808325
6058,4,2,76,13,723,1641808376
6059,5,1,70,32,312,1641808559
6060,5,2,39,33,800,1641808869
6061,5,1,47,25,122,1641808874
6062,4,1,25,39,660,1641808914
6063,4,2,40,31,1332,1641808948
6064,5,1,29,28,230,1641808951
6065,4,1,43,38,1474,1641809015
6066,4,1,32,23,1298,1641809033
6067,2,1,45,26,723,1641809075
6068,4,2,51,36,1226,1641809109
6069,1,1,38,28,527,1641809174
6070,2,1,49,27,118,1641809487
6071,5,2,73,36,445,1641809630
6072,3,1,23,43,62,1641809729
6073,4,2,43,27,860,1641809769
6074,5,2,15,40,1380,1641809775
6075,5,2,42,13,1258,1641809795
6076,4,1,37,39,997,1641809822
6077,5,1,42,31,450,1641809947
6078,5,1,61,43,1451,1641809989
6079,4,1,36,42,255,1641810050
6080,4,1,52,30,219,1641810195
6081,5,1,59,15,21,1641810212
6082,5,1,90,32,1054,1641810246
6083,4,1,57,38,827,1641810263
6084,5,1,40,35,608,1641810320
6085,5,2,56,10,1231,1641810331
6086,5,2,47,24,967,1641810384
6087,3,2,33,14,15,1641810387
6088,4,1,38,9,1252,1641810573
6089,5,1,62,36,1310,1641810822
6090,4,1,46,14,1334,1641810839
6091,3,1,64,30,989,1641810882
6092,3,2,54,46,1288,1641810977
6093,3,1,45,14,768,1641810996
6094,4,1,44,36,364,1641811014
6095,4,1,39,33,939,1641811064
6096,5,1,62,21,327,1641811133
6097,4,1,21,36,1163,1641811382
6098,5,2,50,17,522,1641811444
6099,2,1,23,26,1293,1641811551
6100,4,1,48,8,523,1641811591
6101,4,1,44,27,486,1641811678
6102,5,1,28,42,792,1641811733
6103,3,1,46,27,350,1641811734
6104,5,1,29,43,399,1641811760
6105,4,1,20,43,1492,1641811825
6106,1,1,60,25,663,1641811860
6107,3,1,41,39,24,1641811901
6108,2,1,23,22,246,1641811982
6109,5,1,44,30,1205,1641812010
6110,3,1,21,35,359,1641812026
6111,3,1,57,32,770,1641812107
6112,4,2,49,32,896,1641812137
6113,5,1,43,18,60,1641812464
6114,2,1,26,20,1453,1641812523
6115,3,2,49,52,924,1641812536
6116,3,1,57,16,809,1641812540
6117,4,1,30,28,684,1641812730
6118,3,2,55,41,855,1641812792
6119,5,1,33,12,1490,1641812834
6120,5,1,19,30,495,1641812907
6121,5,1,45,25,972,1641813011
6122,5,1,39,21,138,1641813045
6123,3,2,54,34,96,1641813151
6124,4,1,47,28,111,1641813178
6125,5,1,25,45,1463,1641813208
6126,3,1,52,29,1186,1641813258
6127,5,1,55,21,1100,1641813271
6128,3,1,47,5,682,1641813284
6129,3,1,24,46,93,1641813476
6130,5,2,65,33,387,1641813610
6131,5,1,32,33,1135,1641813616
6132,4,1,36,41,234,1641813618
6133,3,1,52,18,856,1641813639
6134,4,1,33,40,771,1641813640
6135,5,2,48,36,1011,1641813667
6136,5,1,44,40,618,1641813774
6137,3,2,38,30,567,1641813828
6138,4,1,23,38,891,1641813854
6139,4,1,39,10,1134,1641813976
6140,3,1,51,24,1422,1641814039
6141,5,1,55,44,1390,1641814203
6142,4,1,61,57,985,1641814228
6143,5,1,70,33,1170,1641814302
6144,5,1,39,11,549,1641814320
6145,5,2,52,44,1286,1641814332
6146,4,1,44,41,1024,1641814340
6147,3,3,57,27,441,1641814385
6148,5,2,46,28,572,1641814403
6149,3,1,33,12,1419,1641814428
6150,5,4,59,22,21,1641814559
6151,5,1,71,39,1101,1641814638
6152,3,2,46,33,1469,1641814665
6153,5,1,42,24,1343,1641814675
6154,5,1,51,26,1013,1641814707
6155,4,1,55,34,1488,1641814874
6156,4,1,58,24,1328,1641814902
6157,4,2,44,29,1372,1641814927
6158,3,1,46,40,402,1641814931
6159,2,2,59,60,1187,1641815153
6160,2,1,50,29,751,1641815188
6161,4,1,59,51,759,1641815304
6162,5,2,50,28,412,1641815405
6163,4,1,64,46,767,1641815446
6164,4,1,51,36,288,1641815509
6165,5,2,42,33,662,1641815523
6166,2,5,51,21,1377,1641815615
6167,3,1,19,28,1491,1641815633
6168,2,1,45,33,1034,1641815715
6169,4,1,53,14,1361,1641815754
6170,4,5,52,28,556,1641815763
6171,5,3,24,32,331,1641815820
6172,4,1,25,42,587,1641815876
6173,4,1,56,44,388,1641816022
6174,1,1,52,49,440,1641816025
6175,3,2,57,34,1361,1641816068
6176,5,1,31,35,38,1641816072
6177,4,1,33,38,1053,1641816204
6178,5,1,44,37,1496,1641816291
6179,2,1,48,31,1189,1641816447
6180,4,1,72,37,890,1641816497
6181,4,3,41,37,1042,1641816503
6182,3,3,55,38,416,1641816581
6183,5,1,53,21,595,1641816585
6184,4,2,34,20,458,1641816646
6185,5,2,44,30,1320,1641816652
6186,4,1,49,16,76,1641816674
6187,5,1,29,21,1485,1641816724
6188,5,1,49,27,759,1641816781
6189,4,1,5,16,616,1641816825
6190,5,1,37,37,1121,1641817028
6191,5,1,21,30,1371,1641817029
6192,4,1,35,32,1341,1641817038
6193,5,1,36,14,242,1641817051
6194,5,1,36,35,794,1641817114
6195,3,1,46,49,373,1641817120
6196,4,1,53,29,732,1641817212
6197,4,2,59,43,168,1641817279
6198,3,1,37,27,1207,1641817327
6199,3,1,70,37,412,1641817330
6200,4,1,70,43,930,1641817403
6201,4,2,72,28,2,1641817425
6202,5,1,50,39,45,1641817497
6203,4,1,48,24,1141,1641817520
6204,4,3,34,30,341,1641817546
6205,1,1,39,30,1079,1641817602
6206,5,2,65,23,1191,1641817690
6207,4,1,59,18,886,1641817747
6208,3,1,44,33,492,1641817878
6209,4,1,50,60,411,1641817879
6210,5,1,58,15,1105,1641817896
6211,3,1,58,30,668,1641817939
6212,2,2,54,9,1393,1641817955
6213,4,1,64,37,264,1641817962
6214,3,2,34,30,877,1641817991
6215,3,2,30,40,601,1641818039
6216,3,1,62,45,1420,1641818080
6217,5,1,53,30,1404,1641818088
6218,4,1,29,25,347,1641818113
6219,4,1,40,32,948,1641818130
6220,5,1,36,24,703,1641818202
6221,5,2,50,37,1456,1641818281
6222,5,1,42,33,1197,1641818354
6223,5,1,18,25,166,1641818581
6224,3,1,55,23,337,1641818596
6225,4,1,69,29,952,1641818597
6226,5,1,28,14,50,1641818722
6227,4,1,34,38,376,1641818771
6228,3,1,92,40,776,1641819059
6229,4,3,50,43,1075,1641819123
6230,5,1,26,29,402,1641819258
6231,5,1,52,26,905,1641819285
6232,5,1,17,33,1048,1641819288
6233,5,1,29,31,1494,1641819313
6234,5,1,50,30,1305,1641819335
6235,5,1,58,25,640,1641819355
6236,3,1,60,29,447,1641819418
6237,5,1,55,29,872,1641819508
6238,5,1,36,34,1341,1641819601
6239,5,1,30,31,1199,1641819645
6240,5,1,29,26,855,1641819662
6241,5,1,75,55,1242,1641819756
6242,5,1,60,37,37,1641819785
6243,4,1,28,23,860,1641819994
6244,5,1,57,26,1215,1641820023
6245,4,1,39,37,1028,1641820053
6246,5,1,46,18,908,1641820083
6247,4,2,26,28,1403,1641820220
6248,4,2,26,31,514,1641820295
6249,5,1,63,20,1123,1641820315
6250,5,1,48,5,1112,1641820418
6251,4,1,46,33,426,1641820492
6252,4,1,32,21,1122,1641820527
6253,3,2,44,31,318,1641820540
6254,5,1,47,22,1011,1641820621
6255,5,2,52,18,422,1641820650
6256,4,1,43,30,458,1641820737
6257,4,1,71,29,1023,1641820828
6258,4,1,40,17,578,1641820934
6259,5,1,32,17,1466,1641821055
6260,5,1,33,38,448,1641821145
6261,4,1,47,35,734,1641821165
6262,4,1,58,41,176,1641821165
6263,3,3,37,36,1321,1641821249
6264,5,2,38,42,194,1641821364
6265,5,1,35,41,881,1641821425
6266,3,1,70,33,957,1641821435
6267,5,1,69,28,690,1641821473
6268,4,2,50,38,465,1641821586
6269,4,1,32,30,1239,1641821604
6270,3,2,50,28,794,1641821665
6271,2,1,57,31,848,1641821694
6272,4,1,75,47,545,1641821723
6273,5,2,33,32,643,1641821731
6274,5,1,26,22,88,1641821734
6275,4,3,26,14,26,1641821798
6276,5,2,47,38,332,1641821903
6277,3,1,30,22,535,1641822125
6278,5,1,39,28,62,1641822263
6279,3,1,41,39,1306,1641822420
6280,4,5,61,19,556,1641822483
6281,4,1,31,52,1003,1641822494
6282,3,1,43,33,47,1641822500
6283,4,1,53,47,784,1641822507
6284,4,1,37,32,888,1641822545
6285,3,1,31,32,14,1641822551
6286,4,2,31,23,935,1641822694
6287,4,1,43,48,101,1641822706
6288,3,1,41,31,792,1641822772
6289,4,2,71,22,204,1641822801
6290,3,2,85,31,224,1641822827
6291,5,1,44,27,435,1641822951
6292,5,1,51,37,574,1641823207
6293,3,1,48,18,1234,1641823252
6294,5,1,21,28,623,1641823274
6295,4,1,52,24,482,1641823319
6296,5,1,63,22,391,1641823322
6297,4,1,71,31,192,1641823432
6298,4,2,62,37,1046,1641823491
6299,3,1,60,25,418,1641823541
6300,4,1,50,44,1201,1641823561
6301,4,2,65,32,894,1641823705
6302,3,1,41,21,1406,1641823729
6303,4,1,47,25,231,1641823733
6304,5,1,35,26,46,1641823742
6305,4,1,56,41,1068,1641823913
6306,4,1,27,15,63,1641823923
6307,5,1,58,29,824,1641823926
6308,5,2,29,54,265,1641823982
6309,5,1,46,33,1309,1641824047
6310,5,1,54,17,1466,1641824230
6311,4,1,20,44,1325,1641824281
6312,5,2,49,43,757,1641824335
6313,4,1,57,34,1019,1641824377
6314,3,1,42,40,850,1641824424
6315,5,2,60,23,1314,1641824548
6316,4,2,55,30,1134,1641824598
6317,4,1,36,30,841,1641824599
6318,5,1,52,33,743,1641824681
6319,3,1,38,30,24,1641824757
6320,4,1,66,25,19,1641824931
6321,5,2,26,16,1121,1641824953
6322,4,2,42,48,1403,1641825069
6323,5,1,61,46,879,1641825091
6324,3,1,49,38,431,1641825099
6325,4,1,55,41,498,1641825179
6326,3,1,71,15,407,1641825268
6327,4,3,59,17,1488,1641825324
6328,5,1,50,34,437,1641825367
6329,4,1,35,21,1346,1641825440
6330,5,1,49,27,833,1641825468
6331,2,2,67,22,871,1641825470
6332,5,1,35,26,780,1641825515
6333,5,1,31,36,720,1641825663
6334,4,1,51,32,924,1641825673
6335,5,2,45,42,422,1641825702
6336,4,1,60,13,736,1641825736
6337,5,1,36,12,17,1641825749
6338,5,1,53,39,471,1641825937
6339,4,1,44,41,1132,1641826034
6340,5,1,35,26,367,1641826224
6341,4,1,72,32,584,1641826309
6342,4,1,44,36,651,1641826380
6343,5,1,62,36,435,1641826394
6344,4,1,53,28,1395,1641826429
6345,4,1,47,26,730,1641826446
6346,3,1,65,37,1300,1641826705
6347,3,1,28,12,796,1641826731
6348,5,2,39,49,314,1641826813
6349,1,1,49,5,209,1641827072
6350,4,3,56,27,1432,1641827083
6351,5,3,55,7,1163,1641827128
6352,3,3,49,42,620,1641827131
6353,5,1,26,58,1034,1641827163
6354,3,1,44,33,1075,1641827406
6355,5,1,53,41,615,1641827532
6356,5,1,41,28,979,1641827852
6357,5,2,31,20,1362,1641827861
6358,3,2,35,27,394,1641827871
6359,4,1,41,19,416,1641827892
6360,4,1,24,42,981,1641827961
6361,4,3,66,28,549,1641828060
6362,1,1,36,41,1380,1641828083
6363,5,1,29,24,1453,1641828136
6364,5,1,38,53,605,1641828177
6365,4,2,42,46,1057,1641828259
6366,2,1,35,30,604,1641828299
6367,5,1,38,35,847,1641828319
6368,5,1,26,31,522,1641828494
6369,5,2,67,34,1017,1641828709
6370,2,1,52,42,169,1641829379
6371,1,1,32,24,594,1641829454
6372,5,1,22,28,466,1641829500
6373,3,1,65,16,1095,1641829513
6374,2,1,23,34,951,1641829626
6375,4,2,54,40,1331,1641829660
6376,5,2,49,38,85,1641829672
6377,4,1,33,39,247,1641829695
6378,3,3,61,33,797,1641829698
6379,4,1,39,39,36,1641829795
6380,4,1,42,39,1375,1641829904
6381,3,1,52,35,1152,1641829944
6382,5,1,50,27,444,1641829946
6383,4,1,57,39,1153,1641830080
6384,4,1,63,30,1107,1641830094
6385,4,1,41,33,1021,1641830115
6386,5,1,23,34,1179,1641830276
6387,5,1,48,40,160,1641830308
6388,4,3,26,26,257,1641830311
6389,4,1,50,30,1257,1641830410
6390,5,1,52,22,854,1641830417
6391,4,1,31,25,85,1641830419
6392,5,1,51,21,529,1641830447
6393,3,1,50,22,121,1641830536
6394,5,1,41,40,778,1641830573
6395,5,1,46,26,683,1641830703
6396,5,1,27,28,1269,1641831069
6397,5,1,39,14,1195,1641831113
6398,4,2,39,21,1084,1641831261
6399,2,1,63,44,1435,1641831337
6400,4,1,77,16,663,1641831448
6401,5,1,37,27,1021,1641831454
6402,5,1,54,21,644,1641831510
6403,5,3,13,21,1051,1641831623
6404,3,1,32,40,766,1641831653
6405,5,5,47,30,28,1641831940
6406,4,1,56,33,583,1641831962
6407,4,1,70,30,193,1641832031
6408,4,2,43,29,755,1641832185
6409,5,1,55,31,283,1641832209
6410,5,1,69,38,1067,1641832261
6411,5,1,55,40,315,1641832276
6412,2,1,40,33,570,1641832337
6413,4,1,26,52,967,1641832364
6414,4,1,18,38,900,1641832437
6415,5,1,36,29,1487,1641832491
6416,5,1,53,26,697,1641832671
6417,4,1,70,23,657,1641832677
6418,3,1,68,44,859,1641832791
6419,3,1,51,24,930,1641832909
6420,2,1,47,19,46,1641832943
6421,3,1,35,44,834,1641833000
6422,3,1,6,24,830,1641833057
6423,4,1,58,36,81,1641833116
6424,4,1,46,30,693,1641833347
6425,4,1,41,25,928,1641833348
6426,4,1,43,29,988,1641833406
6427,4,1,24,51,830,1641833502
6428,4,1,17,38,976,1641833557
6429,4,1,45,41,958,1641833638
6430,4,1,63,39,1001,1641833681
6431,4,2,47,36,509,1641833721
6432,3,2,47,30,1355,1641833751
6433,4,1,46,30,762,1641834128
6434,2,1,28,42,14,1641834437
6435,4,2,47,27,33,1641834942
6436,4,1,56,30,82,1641835056
6437,5,2,25,25,985,1641835059
6438,4,1,56,37,1280,1641835079
6439,3,1,62,33,134,1641835186
6440,3,1,32,58,230,1641835202
6441,5,1,30,35,811,1641835207
6442,4,1,37,28,1141,1641835221
6443,3,3,36,35,786,1641835246
6444,3,1,17,26,1235,1641835289
6445,4,2,41,39,782,1641835299
6446,3,1,37,21,129,1641835354
6447,4,2,25,26,810,1641835399
6448,5,1,63,44,220,1641835427
6449,5,3,25,32,719,1641835922
6450,5,1,47,44,192,1641836032
6451,3,1,48,9,1063,1641836110
6452,3,1,42,12,299,1641836150
6453,4,1,53,31,1492,1641836157
6454,5,1,42,20,1246,1641836369
6455,5,1,32,41,503,1641836390
6456,4,2,38,28,270,1641836402
6457,4,2,52,38,1047,1641836581
6458,3,1,11,27,719,1641836596
6459,4,1,41,6,1388,1641836745
6460,3,1,36,31,1181,1641836909
6461,5,1,70,29,657,1641836909
6462,5,1,48,47,612,1641836941
6463,3,1,54,28,438,1641836946
6464,5,2,54,31,1440,1641836948
6465,4,2,26,33,457,1641837017
6466,4,2,47,39,1414,1641837155
6467,3,1,50,19,587,1641837306
6468,5,1,57,28,737,1641837403
6469,5,1,38,35,1114,1641837468
6470,3,1,54,25,1214,1641837855
6471,5,1,62,26,1331,1641837869
6472,4,1,40,27,906,1641837917
6473,3,2,50,31,1344,1641838016
6474,5,1,12,33,158,1641838051
6475,3,1,44,19,414,1641838098
6476,5,1,45,19,789,1641838173
6477,3,2,12,39,414,1641838257
6478,5,1,53,33,1040,1641838501
6479,4,3,34,39,46,1641838624
6480,5,1,51,32,816,1641838661
6481,3,1,27,32,83,1641839036
6482,4,1,36,29,1358,1641839054
6483,4,4,50,29,586,1641839134
6484,3,1,19,40,329,1641839238
6485,5,1,47,47,529,1641839255
6486,5,1,48,24,1151,1641839284
6487,4,1,38,31,1159,1641839454
6488,4,2,71,13,728,1641840080
6489,2,1,73,39,1498,1641840312
6490,5,1,28,22,526,1641840458
6491,3,2,37,28,1496,1641840561
6492,5,1,41,29,343,1641840565
6493,4,3,42,11,221,1641840632
6494,4,1,34,27,1014,1641840703
6495,4,1,66,32,167,1641840851
6496,4,2,59,37,288,1641840898
6497,5,2,39,31,472,1641841000
6498,3,2,41,38,113,1641841507
6499,5,1,21,17,570,1641841614
6500,4,1,46,32,1270,1641841850
6501,5,1,39,35,1222,1641841952
6502,5,1,38,36,546,1641842283
6503,3,1,44,32,1133,1641842433
6504,2,1,46,52,1334,1641843101
6505,3,1,50,29,417,1641843105
6506,5,1,9,40,652,1641843300
6507,4,1,48,24,1114,1641843399
6508,4,1,22,14,1403,1641843439
6509,4,1,60,26,601,1641843663
6510,4,2,72,38,303,1641843984
6511,5,4,58,42,196,1641844032
6512,3,1,50,30,161,1641844287
6513,4,1,50,35,1176,1641844585
6514,4,1,74,19,1496,1641845811
6515,3,1,55,15,320,1641846847
6516,2,1,15,29,1094,1641847650
6517,4,1,26,40,387,1641848433
6518,4,1,63,37,772,1641849435
6519,4,1,58,41,1004,1641849870
6520,5,1,50,23,355,1641850830
6521,4,2,37,17,999,1641851722
6522,4,3,52,24,406,1641852382
6523,5,1,37,26,1219,1641853474
6524,4,1,38,30,1084,1641853897
6525,4,1,52,34,796,1641855445
6526,1,1,34,32,1357,1641856988
6527,5,1,40,44,1283,1641859733
6528,5,1,45,33,1326,1641860253
6529,2,1,32,24,1387,1641864298
6530,4,2,32,27,557,1641865232
6531,4,1,30,21,163,1641867275
6532,4,1,48,28,434,1641870666
6533,4,1,64,26,299,1641870768
6534,5,1,62,23,202,1641872045
6535,5,3,40,25,461,1641874236
6536,4,1,24,38,57,1641874331
6537,4,1,49,41,267,1641874488
6538,4,1,45,32,1191,1641874718
6539,5,1,42,20,1432,1641875440
6540,5,2,53,37,28,1641876034
6541,4,1,42,28,892,1641876089
6542,5,1,51,38,990,1641876761
6543,4,5,30,36,672,1641877203
6544,5,2,36,14,895,1641877382
6545,5,1,59,41,1337,1641877578
6546,4,1,52,35,1333,1641877616
6547,4,1,36,34,578,1641878436
6548,5,1,44,27,341,1641878477
6549,4,1,61,26,877,1641879270
6550,5,1,54,31,286,1641879312
6551,4,1,55,22,739,1641879313
6552,5,1,57,29,630,1641879355
6553,3,1,27,17,638,1641879503
6554,5,1,45,31,921,1641880124
6555,2,1,45,8,1000,1641880138
6556,4,1,79,41,1321,1641880395
6557,3,1,40,5,556,1641881270
6558,3,1,51,23,1345,1641881442
6559,4,1,61,28,1184,1641881858
6560,5,1,47,41,1249,1641882103
6561,4,1,64,30,1099,1641882200
6562,5,1,71,43,880,1641882234
6563,3,1,31,26,689,1641882793
6564,5,1,30,17,572,1641882831
6565,5,2,18,17,395,1641882923
6566,3,1,39,27,1345,1641883004
6567,5,1,70,30,394,1641883017
6568,4,1,43,44,512,1641883292
6569,4,1,55,30,1476,1641883477
6570,5,1,56,39,1423,1641883544
6571,4,1,85,24,599,1641883649
6572,4,1,30,41,733,1641883727
6573,3,1,33,18,236,1641883853
6574,5,1,83,41,848,1641883917
6575,2,2,58,30,1422,1641884173
6576,3,1,35,34,361,1641884180
6577,5,1,52,45,465,1641884579
6578,4,1,48,20,98,1641884754
6579,4,1,40,32,208,1641884844
6580,5,1,34,34,1165,1641884898
6581,3,2,66,23,537,1641884966
6582,4,1,53,21,639,1641885163
6583,5,1,52,28,62,1641885245
6584,5,1,49,17,9,1641885508
6585,4,3,51,21,513,1641885612
6586,5,1,24,24,984,1641885840
6587,5,3,67,22,262,1641886190
6588,2,1,40,51,1309,1641886197
6589,3,1,32,14,498,1641886199
6590,2,1,41,31,1425,1641886348
6591,3,3,44,34,772,1641886367
6592,4,1,48,28,16,1641886374
6593,5,2,51,22,1206,1641886526
6594,5,1,20,47,595,1641886669
6595,4,2,39,13,341,1641886797
6596,2,1,37,24,246,1641886905
6597,5,3,33,47,201,1641886993
6598,3,1,45,28,1041,1641887070
6599,5,3,24,31,603,1641887721
6600,4,1,48,43,1335,1641887872
6601,3,2,45,19,1507,1641888183
6602,3,1,65,27,941,1641888363
6603,2,3,39,30,57,1641888382
6604,4,1,30,20,83,1641888455
6605,4,1,26,22,818,1641888485
6606,5,1,43,31,1008,1641888511
6607,4,1,35,32,289,1641888517
6608,4,1,47,31,29,1641888532
6609,4,1,53,24,86,1641888543
6610,3,1,25,37,1152,1641888606
6611,5,1,51,43,1260,1641888610
6612,5,1,34,30,366,1641888617
6613,4,1,25,41,1267,1641888838
6614,5,1,61,27,952,1641888932
6615,5,1,50,30,993,1641888999
6616,4,1,54,18,619,1641889034
6617,5,1,67,24,1460,1641889056
6618,4,1,73,38,380,1641889067
6619,5,1,43,24,534,1641889156
6620,4,3,69,18,430,1641889287
6621,5,2,18,22,427,1641889351
6622,4,1,51,40,1340,1641889512
6623,3,1,21,25,1101,1641889671
6624,5,1,54,31,309,1641889694
6625,5,1,40,33,1375,1641889823
6626,5,1,23,43,380,1641889851
6627,4,1,72,31,1184,1641889917
6628,5,1,39,54,574,1641889937
6629,5,2,53,43,1153,1641890182
6630,5,1,62,39,545,1641890189
6631,2,1,46,40,634,1641890539
6632,3,1,56,49,946,1641890615
6633,5,1,40,31,220,1641890753
6634,5,1,54,30,409,1641890938
6635,4,1,65,52,279,1641891081
6636,5,1,49,24,1172,1641891129
6637,4,1,52,34,214,1641891209
6638,4,1,63,39,1040,1641891311
6639,4,1,60,29,216,1641891345
6640,5,3,44,22,873,1641891472
6641,4,3,50,36,185,1641891528
6642,5,1,34,23,206,1641891633
6643,4,2,42,31,531,1641891873
6644,4,1,35,25,557,1641891996
6645,5,1,32,42,1462,1641892140
6646,3,1,59,48,841,1641892453
6647,4,1,42,26,59,1641892492
6648,5,1,58,26,921,1641892739
6649,5,2,51,16,492,1641892829
6650,1,1,41,42,882,1641892844
6651,5,1,48,38,1482,1641892965
6652,3,1,57,26,1056,1641892970
6653,5,1,39,10,478,1641892991
6654,5,1,39,38,1405,1641893013
6655,5,2,58,27,1012,1641893056
6656,4,1,50,26,395,1641893077
6657,4,1,48,41,362,1641893496
6658,4,2,59,34,751,1641893572
6659,3,1,32,32,1141,1641893576
6660,3,1,47,42,797,1641893634
6661,4,1,71,18,526,1641893730
6662,5,1,65,34,12,1641893746
6663,3,1,55,23,874,1641893834
6664,5,2,43,25,213,1641893874
6665,5,1,37,37,1123,1641893913
6666,3,1,53,28,1241,1641893936
6667,5,1,68,18,736,1641894043
6668,4,1,56,32,939,1641894134
6669,4,2,31,41,769,1641894198
6670,3,1,68,25,1432,1641894315
6671,4,1,55,44,888,1641894354
6672,4,1,59,40,605,1641894364
6673,3,1,74,32,431,1641894382
6674,4,1,43,42,415,1641894423
6675,4,1,45,31,181,1641894463
6676,5,1,59,36,851,1641894542
6677,4,1,63,32,661,1641894564
6678,4,1,36,23,182,1641894643
6679,4,1,32,20,191,1641894698
6680,4,1,38,16,1475,1641894861
6681,4,1,48,35,1284,1641895066
6682,4,1,38,34,1025,1641895256
6683,5,2,47,29,1205,1641895375
6684,2,1,50,22,1317,1641895404
6685,3,2,34,23,318,1641895495
6686,4,1,53,34,1409,1641895745
6687,2,1,32,73,1064,1641895820
6688,3,2,20,31,383,1641895855
6689,3,1,50,32,578,1641895899
6690,5,1,56,30,504,1641895899
6691,5,1,57,38,767,1641895920
6692,3,1,43,30,1107,1641895923
6693,3,3,76,33,103,1641895974
6694,5,1,54,23,687,1641895984
6695,5,2,40,17,1249,1641896036
6696,4,2,50,21,433,1641896205
6697,5,1,65,41,943,1641896314
6698,5,3,38,38,1180,1641896357
6699,4,1,31,33,284,1641896376
6700,5,1,42,29,846,1641896401
6701,4,1,56,40,365,1641896480
6702,4,1,31,5,1041,1641896529
6703,3,1,41,47,254,1641896563
6704,5,1,31,55,214,1641896582
6705,2,1,29,24,1160,1641896676
6706,3,1,36,22,830,1641896715
6707,5,1,46,35,1218,1641896833
6708,3,2,44,40,67,1641896896
6709,4,2,45,47,494,1641896969
6710,4,1,29,18,1068,1641897016
6711,3,1,64,36,204,1641897080
6712,5,2,14,48,1444,1641897183
6713,5,1,56,32,802,1641897226
6714,4,2,52,45,964,1641897285
6715,5,1,42,53,211,1641897371
6716,3,1,35,36,198,1641897719
6717,5,1,56,31,251,1641897836
6718,4,1,36,18,1392,1641897910
6719,5,1,44,46,1060,1641897998
6720,4,2,6,34,1227,1641898013
6721,5,2,64,25,1326,1641898110
6722,4,1,31,36,847,1641898128
6723,3,2,58,29,1321,1641898154
6724,5,1,39,33,640,1641898274
6725,3,1,32,24,1235,1641898406
6726,4,1,62,54,776,1641898482
6727,5,1,32,30,978,1641898593
6728,3,1,63,18,765,1641898635
6729,5,1,42,58,1162,1641898687
6730,4,1,38,21,530,1641898831
6731,5,2,38,33,1167,1641898832
6732,5,1,41,25,9,1641898865
6733,5,1,50,36,971,1641899002
6734,5,4,39,19,692,1641899014
6735,5,1,42,37,40,1641899047
6736,3,1,56,36,109,1641899213
6737,5,1,28,45,605,1641899317
6738,4,4,19,39,1016,1641899330
6739,5,1,65,25,482,1641899440
6740,3,2,27,42,46,1641899457
6741,4,1,23,25,905,1641899482
6742,4,1,29,27,1502,1641899482
6743,3,1,63,51,533,1641899544
6744,3,2,40,11,802,1641899625
