incidentid,priority,cars,length,backlog,location,epoch
24948,5,1,67,60,384,1643277099
24949,3,1,37,18,836,1643277130
24950,3,2,63,24,519,1643277158
24951,4,1,57,43,964,1643277168
24952,4,2,65,50,132,1643277317
24953,2,2,26,36,178,1643277373
24954,5,2,31,30,711,1643277445
24955,5,3,24,33,99,1643277489
24956,3,1,55,48,518,1643277492
24957,4,1,52,12,921,1643277643
24958,5,1,26,30,890,1643277654
24959,4,1,34,27,661,1643277707
24960,4,1,36,33,717,1643277728
24961,4,1,34,28,851,1643277737
24962,4,1,22,24,836,1643277839
24963,4,1,52,52,363,1643277897
24964,3,1,12,47,162,1643277899
24965,4,2,39,20,568,1643277967
24966,4,1,31,25,837,1643277970
24967,5,1,37,39,730,1643278035
24968,5,1,37,12,699,1643278124
24969,4,2,53,35,604,1643278142
24970,5,1,30,33,71,1643278177
24971,1,1,36,51,224,1643278231
24972,1,1,73,18,750,1643278261
24973,3,3,50,36,611,1643278307
24974,3,2,60,31,950,1643278316
24975,2,1,49,38,897,1643278317
24976,4,1,19,39,303,1643278330
24977,3,1,32,37,952,1643278360
24978,5,1,58,45,841,1643278479
24979,5,1,34,21,621,1643278501
24980,5,1,66,43,298,1643278511
24981,4,3,37,21,260,1643278538
24982,4,1,49,14,331,1643278567
24983,5,1,48,37,527,1643278677
24984,4,1,63,42,91,1643278680
24985,4,1,23,51,636,1643278778
24986,3,1,40,38,467,1643278950
24987,2,2,57,34,269,1643278963
24988,5,3,45,45,115,1643278983
24989,4,2,26,20,313,1643278986
24990,5,1,45,27,954,1643279062
24991,3,2,43,30,564,1643279125
24992,3,3,85,41,329,1643279143
24993,5,1,48,40,956,1643279170
24994,4,1,55,37,518,1643279196
24995,4,1,41,48,821,1643279207
24996,3,1,39,36,974,1643279297
24997,3,2,26,41,437,1643279314
24998,3,2,43,26,218,1643279371
24999,5,1,47,14,584,1643279412
25000,5,1,29,29,498,1643279443
25001,5,1,39,18,341,1643279488
25002,5,1,35,29,961,1643279596
25003,3,1,57,43,501,1643279602
25004,4,1,41,34,951,1643279755
25005,1,1,41,23,82,1643279759
25006,5,3,47,28,119,1643279759
25007,5,2,26,10,852,1643279771
25008,4,1,69,32,603,1643279809
25009,4,1,35,27,371,1643279870
25010,3,1,54,40,533,1643279941
25011,2,1,61,40,284,1643280012
25012,4,1,30,34,341,1643280085
25013,3,3,49,13,799,1643280118
25014,4,3,18,28,444,1643280145
25015,4,1,37,29,230,1643280444
25016,3,2,60,25,777,1643280534
25017,4,1,54,20,196,1643280630
25018,4,1,50,28,967,1643280650
25019,4,2,68,19,117,1643280721
25020,3,1,44,30,184,1643280784
25021,3,2,46,24,26,1643280801
25022,3,1,14,28,969,1643280819
25023,5,1,69,23,239,1643280854
25024,4,1,31,25,162,1643280872
25025,4,1,43,36,711,1643280957
25026,5,1,41,34,225,1643280966
25027,4,1,50,11,186,1643280967
25028,4,1,44,5,281,1643281033
25029,3,2,63,33,467,1643281283
25030,3,1,54,42,46,1643281304
25031,5,1,31,34,483,1643281330
25032,5,1,45,12,789,1643281346
25033,4,1,61,34,870,1643281412
25034,2,1,51,14,328,1643281487
25035,5,1,75,25,656,1643281538
25036,3,2,32,25,249,1643281578
25037,4,1,64,26,792,1643281622
25038,5,1,35,26,829,1643281624
25039,4,1,34,28,161,1643281684
25040,2,1,56,16,462,1643281859
25041,4,1,51,28,569,1643281875
25042,3,1,34,16,392,1643281905
25043,3,1,72,24,569,1643281936
25044,3,1,38,8,40,1643281948
25045,5,1,55,47,303,1643281965
25046,5,1,83,24,77,1643282018
25047,5,2,32,29,777,1643282024
25048,4,3,70,15,681,1643282076
25049,4,1,33,17,564,1643282147
25050,4,1,26,49,779,1643282259
25051,5,1,50,42,278,1643282274
25052,4,1,19,34,595,1643282280
25053,5,3,48,14,957,1643282294
25054,4,4,50,19,836,1643282321
25055,4,1,49,33,782,1643282341
25056,4,2,27,30,970,1643282347
25057,4,1,42,43,631,1643282357
25058,3,2,20,20,353,1643282496
25059,5,1,25,9,792,1643282497
25060,4,1,32,22,896,1643282509
25061,5,1,31,32,91,1643282621
25062,5,1,48,36,113,1643282675
25063,4,1,67,21,603,1643282688
25064,3,1,69,29,367,1643282712
25065,3,1,48,11,564,1643282770
25066,3,4,36,43,595,1643282787
25067,5,1,33,20,712,1643282935
25068,4,1,40,40,69,1643282939
25069,2,2,28,33,634,1643282948
25070,4,1,35,27,251,1643283053
25071,2,2,58,19,828,1643283060
25072,5,2,37,39,609,1643283114
25073,3,1,24,23,664,1643283117
25074,4,1,53,27,821,1643283175
25075,5,1,27,28,584,1643283266
25076,2,2,28,24,190,1643283276
25077,4,1,59,10,907,1643283308
25078,5,1,52,32,332,1643283326
25079,5,1,57,36,605,1643283345
25080,3,1,35,22,410,1643283364
25081,4,1,53,30,305,1643283385
25082,3,1,59,15,560,1643283387
25083,5,1,26,28,325,1643283417
25084,4,2,68,5,674,1643283539
25085,5,1,52,26,393,1643283582
25086,3,1,39,33,357,1643283660
25087,5,2,52,27,155,1643283670
25088,5,1,40,17,573,1643283675
25089,3,1,14,39,617,1643283680
25090,3,1,42,31,662,1643283715
25091,5,1,43,36,710,1643283736
25092,5,1,22,23,232,1643283794
25093,4,2,32,29,103,1643283931
25094,4,1,40,32,670,1643283937
25095,3,2,37,47,530,1643283964
25096,1,1,25,17,973,1643283972
25097,3,1,30,33,214,1643284037
25098,5,1,15,44,280,1643284060
25099,5,3,60,31,197,1643284106
25100,4,1,49,33,514,1643284143
25101,5,1,55,21,826,1643284145
25102,4,3,43,33,512,1643284145
25103,2,1,53,12,753,1643284191
25104,5,1,51,25,782,1643284272
25105,4,2,32,30,857,1643284296
25106,3,1,38,54,902,1643284391
25107,5,2,26,28,472,1643284404
25108,2,1,76,38,806,1643284412
25109,4,2,46,27,435,1643284468
25110,5,1,53,14,8,1643284539
25111,4,1,64,30,936,1643284574
25112,5,1,72,15,123,1643284586
25113,4,2,45,34,181,1643284653
25114,5,2,33,26,858,1643284658
25115,3,1,54,30,828,1643284701
25116,3,2,58,23,357,1643284840
25117,4,1,88,35,95,1643284916
25118,5,1,58,13,679,1643284941
25119,1,1,69,24,78,1643284942
25120,4,2,30,29,259,1643284949
25121,4,2,58,25,746,1643285006
25122,5,1,59,16,917,1643285058
25123,3,1,74,31,35,1643285128
25124,3,1,52,8,82,1643285156
25125,2,3,41,26,137,1643285212
25126,4,1,57,19,445,1643285321
25127,4,1,58,37,147,1643285358
25128,5,1,88,19,546,1643285403
25129,4,2,40,26,761,1643285424
25130,5,2,57,28,687,1643285428
25131,4,3,22,30,640,1643285504
25132,5,1,52,42,74,1643285553
25133,4,2,54,50,699,1643285562
25134,4,1,42,20,611,1643285681
25135,1,1,54,16,230,1643285721
25136,5,1,33,5,766,1643285802
25137,3,1,49,15,450,1643285808
25138,5,1,26,47,291,1643285896
25139,4,1,34,25,388,1643285930
25140,4,2,55,23,944,1643285962
25141,2,1,35,44,745,1643285984
25142,4,1,19,37,196,1643285988
25143,5,3,38,29,337,1643286022
25144,4,1,44,27,574,1643286056
25145,2,1,64,41,983,1643286071
25146,5,2,39,26,956,1643286118
25147,4,2,88,35,864,1643286157
25148,4,1,43,47,745,1643286170
25149,5,3,35,26,956,1643286174
25150,5,1,32,31,716,1643286177
25151,5,2,43,26,680,1643286191
25152,4,1,45,34,13,1643286278
25153,4,1,58,41,794,1643286281
25154,5,1,38,41,319,1643286300
25155,3,2,46,31,80,1643286329
25156,4,1,46,29,710,1643286417
25157,4,2,61,16,435,1643286426
25158,4,3,52,5,886,1643286447
25159,4,1,48,39,36,1643286505
25160,5,2,30,12,451,1643286540
25161,3,2,60,35,407,1643286541
25162,4,1,68,20,987,1643286542
25163,2,1,5,23,563,1643286656
25164,3,1,50,36,435,1643286667
25165,1,1,25,37,597,1643286697
25166,4,1,31,35,604,1643286697
25167,4,1,39,5,137,1643286710
25168,4,1,77,46,686,1643286788
25169,4,1,57,30,107,1643286799
25170,3,1,30,5,826,1643286801
25171,4,3,50,29,236,1643286827
25172,5,1,23,41,337,1643286919
25173,3,1,45,41,341,1643287033
25174,5,1,40,27,800,1643287057
25175,5,1,60,25,96,1643287086
25176,5,1,44,37,399,1643287093
25177,5,1,24,26,515,1643287123
25178,5,1,46,53,989,1643287180
25179,5,1,43,35,774,1643287200
25180,3,1,42,36,729,1643287221
25181,5,2,63,39,505,1643287255
25182,3,3,51,40,306,1643287275
25183,4,1,33,28,139,1643287278
25184,5,5,43,20,361,1643287288
25185,4,1,24,30,335,1643287384
25186,5,2,44,16,264,1643287474
25187,2,3,20,39,57,1643287500
25188,4,1,49,38,713,1643287510
25189,4,1,22,38,943,1643287513
25190,5,1,23,32,244,1643287579
25191,5,1,44,35,7,1643287603
25192,5,1,26,29,424,1643287616
25193,4,1,43,38,830,1643287635
25194,5,1,62,9,811,1643287640
25195,3,3,76,30,937,1643287698
25196,4,3,47,21,516,1643287714
25197,2,1,55,18,48,1643287772
25198,4,1,44,29,893,1643287788
25199,5,1,49,46,135,1643287821
25200,5,1,43,34,654,1643287823
25201,5,1,48,25,250,1643287877
25202,5,1,32,25,457,1643287919
25203,5,1,13,26,1008,1643287929
25204,3,1,72,27,760,1643288046
25205,4,1,49,34,890,1643288058
25206,5,1,51,26,277,1643288071
25207,3,1,38,11,844,1643288118
25208,5,1,73,31,921,1643288238
25209,5,1,43,48,294,1643288433
25210,3,1,37,35,840,1643288497
25211,4,2,48,48,310,1643288704
25212,3,2,51,18,128,1643288732
25213,4,1,63,40,620,1643288765
25214,5,3,53,35,807,1643288778
25215,5,1,52,19,845,1643288899
25216,4,1,41,33,387,1643288923
25217,5,3,42,30,584,1643288941
25218,4,1,42,24,954,1643288949
25219,5,4,55,31,547,1643289026
25220,5,1,36,45,297,1643289029
25221,4,1,45,28,412,1643289094
25222,2,3,19,26,36,1643289109
25223,4,4,63,27,648,1643289155
25224,3,1,46,24,751,1643289183
25225,4,2,33,31,320,1643289189
25226,5,2,55,29,284,1643289220
25227,3,1,39,40,481,1643289249
25228,3,2,33,36,279,1643289282
25229,4,1,29,18,928,1643289332
25230,3,1,33,36,255,1643289342
25231,4,1,44,26,602,1643289378
25232,4,1,65,29,148,1643289388
25233,5,1,54,26,395,1643289400
25234,4,3,56,44,964,1643289443
25235,5,1,23,43,172,1643289450
25236,5,1,46,35,775,1643289496
25237,2,1,79,40,761,1643289595
25238,4,1,37,29,624,1643289694
25239,3,3,38,10,676,1643289783
25240,5,2,43,22,619,1643289786
25241,4,1,29,49,30,1643289846
25242,3,1,48,43,124,1643289882
25243,1,1,44,34,20,1643289924
25244,4,2,49,32,152,1643290040
25245,5,1,22,28,656,1643290214
25246,5,2,49,38,261,1643290341
25247,5,2,55,5,569,1643290419
25248,4,1,17,17,663,1643290501
25249,5,1,47,25,466,1643290605
25250,4,1,23,28,1006,1643290623
25251,3,1,29,41,514,1643290708
25252,5,2,33,49,435,1643290711
25253,5,1,32,30,276,1643290723
25254,4,2,27,25,362,1643290767
25255,5,1,39,14,1005,1643290880
25256,4,1,78,21,17,1643290919
25257,4,2,46,42,456,1643290969
25258,5,1,25,22,367,1643291024
25259,5,2,63,36,397,1643291026
25260,3,1,42,22,523,1643291048
25261,5,1,47,33,308,1643291157
25262,2,1,57,17,163,1643291200
25263,5,1,39,23,607,1643291222
25264,4,1,43,46,555,1643291232
25265,4,1,34,41,610,1643291274
25266,5,1,21,50,517,1643291357
25267,3,1,39,35,923,1643291460
25268,4,1,20,28,6,1643291492
25269,4,1,43,19,498,1643291535
25270,5,1,36,45,641,1643291563
25271,3,1,24,23,239,1643291583
25272,4,1,45,22,594,1643291594
25273,4,1,63,41,52,1643291635
25274,3,1,53,25,522,1643291661
25275,4,1,50,38,513,1643291676
25276,3,1,37,29,731,1643291710
25277,3,2,28,33,517,1643291752
25278,5,2,76,28,395,1643291753
25279,2,2,39,33,973,1643291772
25280,5,2,53,29,80,1643291813
25281,5,2,71,22,816,1643291827
25282,2,1,34,23,850,1643291829
25283,5,1,36,19,232,1643291874
25284,5,3,45,25,77,1643291879
25285,5,1,35,55,81,1643292059
25286,3,1,53,30,683,1643292100
25287,3,1,52,28,481,1643292131
25288,5,1,31,33,812,1643292133
25289,3,1,26,20,329,1643292134
25290,2,1,48,40,248,1643292140
25291,3,1,66,23,138,1643292144
25292,5,1,10,11,224,1643292171
25293,3,1,30,46,421,1643292220
25294,4,1,41,30,122,1643292238
25295,5,1,40,20,708,1643292262
25296,3,1,40,31,755,1643292283
25297,3,1,32,33,458,1643292302
25298,3,1,37,19,789,1643292383
25299,4,2,67,43,193,1643292396
25300,5,1,60,36,507,1643292405
25301,4,1,49,23,927,1643292410
25302,5,1,37,34,38,1643292591
25303,3,1,49,23,38,1643292602
25304,5,1,63,25,512,1643292651
25305,4,4,26,22,501,1643292694
25306,3,2,39,37,523,1643292738
25307,3,1,42,6,536,1643292745
25308,4,1,31,21,205,1643292800
25309,5,3,45,38,225,1643292840
25310,5,1,25,25,337,1643292979
25311,4,1,38,29,540,1643292983
25312,4,1,41,34,620,1643293123
25313,5,1,73,18,223,1643293154
25314,5,1,17,24,261,1643293184
25315,3,2,62,20,276,1643293192
25316,4,1,39,26,228,1643293195
25317,5,1,62,18,96,1643293228
25318,3,2,44,31,359,1643293258
25319,4,1,54,43,1008,1643293351
25320,4,1,22,30,532,1643293471
25321,4,2,54,32,414,1643293533
25322,5,1,45,36,980,1643293579
25323,3,1,41,15,147,1643293669
25324,5,1,49,35,893,1643293675
25325,5,1,31,45,131,1643293714
25326,4,1,27,39,546,1643293723
25327,2,1,62,22,726,1643293829
25328,4,1,45,43,687,1643293834
25329,3,3,5,34,146,1643293836
25330,3,1,37,35,941,1643293878
25331,3,1,48,39,655,1643293911
25332,4,2,58,27,389,1643293980
25333,4,2,17,25,115,1643294014
25334,4,1,16,34,228,1643294037
25335,5,1,55,25,973,1643294092
25336,5,1,13,35,955,1643294104
25337,4,1,86,34,651,1643294121
25338,3,2,46,17,378,1643294184
25339,4,4,52,20,490,1643294235
25340,4,1,34,27,157,1643294256
25341,5,1,22,35,330,1643294272
25342,3,2,45,22,192,1643294289
25343,5,1,59,37,873,1643294507
25344,4,1,48,26,943,1643294513
25345,5,2,17,36,835,1643294542
25346,4,1,56,52,89,1643294564
25347,3,1,40,31,65,1643294584
25348,5,1,40,32,219,1643294590
25349,5,2,39,34,366,1643294608
25350,5,1,55,29,432,1643294624
25351,3,1,20,34,363,1643294718
25352,4,1,63,41,111,1643294748
25353,5,1,51,27,54,1643294840
25354,4,2,25,32,880,1643294845
25355,4,1,13,20,769,1643294852
25356,4,2,50,34,285,1643294861
25357,5,1,49,38,590,1643294913
25358,5,1,57,44,958,1643294944
25359,2,1,42,28,774,1643294968
25360,3,1,19,35,325,1643295004
25361,3,1,38,35,203,1643295079
25362,5,3,23,36,59,1643295131
25363,3,1,60,33,887,1643295154
25364,2,3,38,28,650,1643295197
25365,5,2,29,30,187,1643295202
25366,3,1,22,34,527,1643295207
25367,4,1,36,35,471,1643295255
25368,4,1,45,27,970,1643295415
25369,4,1,66,38,664,1643295480
25370,5,1,59,32,632,1643295482
25371,4,1,41,18,325,1643295483
25372,2,3,48,13,73,1643295512
25373,4,1,33,37,720,1643295649
25374,5,1,59,38,130,1643295677
25375,5,1,23,32,762,1643295698
25376,5,3,47,21,422,1643295715
25377,5,1,55,32,343,1643295814
25378,5,1,39,11,498,1643295847
25379,5,2,60,35,285,1643295884
25380,5,1,13,36,977,1643295890
25381,4,3,25,25,670,1643296048
25382,5,1,64,29,881,1643296062
25383,4,3,70,25,150,1643296139
25384,4,1,37,26,92,1643296173
25385,4,1,60,26,245,1643296225
25386,5,1,63,37,876,1643296316
25387,4,1,24,16,1007,1643296334
25388,4,2,52,36,691,1643296457
25389,5,1,66,32,996,1643296568
25390,3,1,69,18,970,1643296709
25391,4,1,31,19,294,1643296762
25392,5,1,19,35,656,1643296777
25393,5,1,93,33,973,1643296823
25394,4,1,53,24,687,1643296826
25395,3,1,46,33,444,1643296837
25396,5,1,78,25,923,1643296839
25397,4,2,41,39,100,1643296847
25398,4,2,16,15,228,1643296883
25399,4,1,47,25,764,1643296892
25400,3,2,19,25,219,1643296902
25401,5,1,50,31,323,1643297013
25402,3,1,28,19,92,1643297031
25403,4,3,42,16,274,1643297070
25404,5,1,47,29,663,1643297077
25405,5,1,8,46,142,1643297121
25406,5,1,46,37,787,1643297139
25407,4,1,58,36,399,1643297212
25408,5,1,29,37,533,1643297283
25409,3,1,53,43,708,1643297306
25410,3,1,52,28,481,1643297311
25411,4,2,54,37,222,1643297325
25412,4,1,55,24,440,1643297338
25413,4,1,21,40,595,1643297339
25414,5,1,39,47,471,1643297393
25415,4,1,37,31,362,1643297406
25416,5,1,45,25,211,1643297610
25417,3,1,24,33,66,1643297816
25418,4,2,41,26,381,1643297833
25419,3,1,33,36,465,1643297899
25420,4,2,24,26,111,1643298024
25421,5,1,43,25,470,1643298033
25422,5,1,24,37,507,1643298053
25423,5,1,46,20,705,1643298075
25424,5,1,51,48,935,1643298119
25425,4,2,53,29,969,1643298128
25426,4,1,57,40,283,1643298241
25427,5,1,50,24,884,1643298312
25428,4,1,44,21,867,1643298325
25429,5,2,68,25,818,1643298342
25430,3,3,58,35,360,1643298342
25431,3,1,66,24,411,1643298626
25432,5,2,57,35,886,1643298668
25433,4,1,66,41,523,1643298701
25434,5,2,43,25,212,1643298762
25435,4,1,47,38,779,1643298767
25436,5,3,44,26,921,1643298791
25437,5,1,29,66,809,1643298812
25438,4,3,37,28,761,1643298821
25439,5,1,24,31,572,1643298828
25440,5,1,45,34,885,1643298847
25441,4,1,54,42,833,1643298875
25442,5,1,26,47,75,1643298894
25443,5,1,43,17,659,1643298970
25444,5,1,50,34,235,1643299126
25445,5,2,48,52,103,1643299220
25446,4,2,22,30,6,1643299231
25447,5,1,16,20,73,1643299445
25448,3,2,27,37,714,1643299530
25449,4,1,52,26,853,1643299615
25450,4,1,38,47,698,1643299701
25451,5,1,58,31,813,1643299719
25452,5,1,38,32,606,1643299876
25453,4,1,15,36,172,1643299939
25454,5,1,46,28,109,1643300000
25455,3,2,58,31,382,1643300008
25456,3,2,41,36,64,1643300070
25457,4,1,66,35,211,1643300078
25458,5,1,60,25,912,1643300078
25459,4,1,41,36,280,1643300124
25460,5,1,30,32,606,1643300137
25461,4,1,26,27,926,1643300396
25462,5,2,31,17,192,1643300401
25463,5,1,57,20,67,1643300406
25464,5,1,54,42,676,1643300409
25465,5,1,31,32,662,1643300440
25466,1,1,57,30,457,1643300495
25467,4,1,36,33,567,1643300516
25468,4,4,55,28,539,1643300538
25469,4,1,45,29,335,1643300562
25470,4,1,23,33,218,1643300701
25471,4,1,69,41,372,1643300842
25472,5,1,42,14,170,1643300972
25473,4,1,36,29,778,1643301065
25474,4,3,18,29,838,1643301187
25475,1,1,52,37,133,1643301250
25476,4,2,68,29,788,1643301447
25477,3,1,53,34,791,1643301752
25478,5,2,44,28,217,1643301766
25479,5,2,37,20,407,1643301775
25480,5,1,38,31,96,1643301841
25481,4,1,68,46,140,1643301857
25482,3,3,46,37,193,1643302020
25483,5,2,17,51,449,1643302027
25484,5,1,48,46,674,1643302053
25485,3,1,37,39,633,1643302089
25486,4,1,53,26,623,1643302219
25487,5,1,62,32,813,1643302308
25488,4,1,39,35,134,1643302312
25489,5,1,77,51,717,1643302319
25490,2,1,59,42,678,1643302325
25491,5,1,31,27,166,1643302342
25492,5,1,63,7,897,1643302351
25493,3,1,39,21,576,1643302420
25494,4,1,60,25,976,1643302467
25495,5,1,57,33,605,1643302470
25496,3,2,60,24,936,1643302548
25497,5,1,40,41,62,1643302574
25498,5,1,28,26,252,1643302705
25499,4,3,42,43,335,1643302737
25500,4,1,20,33,579,1643303135
25501,4,1,20,27,893,1643303189
25502,1,2,61,46,695,1643303240
25503,5,1,47,29,710,1643303264
25504,5,3,19,27,176,1643303342
25505,5,1,47,34,135,1643303349
25506,2,2,19,30,464,1643303671
25507,4,5,69,25,947,1643303706
25508,3,1,82,25,52,1643303813
25509,4,2,44,27,615,1643303928
25510,4,1,29,24,225,1643303953
25511,5,3,47,37,286,1643304039
25512,4,1,49,16,479,1643304057
25513,2,3,47,39,910,1643304185
25514,5,1,20,27,472,1643304186
25515,4,1,35,22,616,1643304219
25516,5,1,31,37,411,1643304350
25517,3,1,61,30,480,1643304388
25518,4,1,36,13,529,1643304450
25519,5,1,27,29,748,1643304499
25520,3,2,60,36,398,1643304721
25521,3,1,62,43,715,1643304742
25522,3,3,41,27,690,1643304764
25523,4,1,78,40,553,1643304790
25524,5,1,27,18,114,1643304861
25525,4,2,49,27,481,1643305160
25526,4,2,26,27,851,1643305171
25527,2,1,50,29,161,1643305190
25528,5,1,74,34,965,1643305361
25529,4,1,52,32,129,1643305420
25530,5,2,41,41,467,1643305454
25531,3,1,21,30,809,1643305463
25532,5,1,48,44,202,1643305617
25533,5,1,48,42,149,1643305748
25534,5,1,23,35,186,1643305773
25535,5,1,31,30,489,1643305781
25536,3,1,65,26,199,1643305804
25537,4,1,46,20,497,1643305815
25538,5,2,65,44,108,1643305962
25539,5,1,48,21,633,1643305985
25540,4,2,37,24,557,1643306091
25541,5,3,37,33,722,1643306181
25542,2,2,36,22,79,1643306918
25543,4,1,35,44,79,1643306961
25544,3,4,45,35,160,1643307082
25545,5,2,55,29,852,1643307153
25546,3,1,56,21,818,1643307170
25547,4,1,40,31,660,1643307173
25548,3,1,49,23,952,1643307386
25549,5,1,46,26,903,1643307666
25550,2,2,55,37,585,1643307771
25551,2,1,42,31,679,1643307807
25552,3,2,50,20,1002,1643307898
25553,4,1,22,46,996,1643307948
25554,2,1,37,49,365,1643308012
25555,5,1,20,28,757,1643308027
25556,4,3,62,21,360,1643308086
25557,4,1,50,39,419,1643308127
25558,5,1,64,20,288,1643308164
25559,4,1,31,36,383,1643308350
25560,4,2,41,39,809,1643308351
25561,3,2,37,31,514,1643308467
25562,5,2,43,33,631,1643308590
25563,5,1,48,39,561,1643308789
25564,1,1,24,30,577,1643308863
25565,4,3,54,46,368,1643309173
25566,5,1,42,16,902,1643309202
25567,4,6,54,29,469,1643309261
25568,4,2,27,26,584,1643309524
25569,5,1,44,33,265,1643309564
25570,3,2,45,27,598,1643309718
25571,5,1,40,29,404,1643309761
25572,4,1,51,49,403,1643309790
25573,4,1,21,35,160,1643309858
25574,3,1,54,48,359,1643310073
25575,3,2,61,18,390,1643310177
25576,4,3,11,31,121,1643310203
25577,5,1,38,39,968,1643310269
25578,4,1,40,23,16,1643310502
25579,3,1,52,45,693,1643310671
25580,5,1,69,36,786,1643311091
25581,5,2,56,63,836,1643311434
25582,5,1,36,51,987,1643311465
25583,3,1,47,35,884,1643311853
25584,5,1,38,28,443,1643312015
25585,5,2,54,35,432,1643312033
25586,4,4,33,31,469,1643312818
25587,5,2,48,39,538,1643312909
25588,5,1,22,40,363,1643312909
25589,4,1,35,22,712,1643313481
25590,4,1,46,18,331,1643314006
25591,4,1,43,16,971,1643314033
25592,5,1,39,27,233,1643314358
25593,4,1,59,36,36,1643314369
25594,5,1,23,36,568,1643314371
25595,4,2,60,30,830,1643314495
25596,3,1,42,41,39,1643314822
25597,1,1,22,32,393,1643315089
25598,2,3,60,12,386,1643315130
25599,5,1,37,29,244,1643315197
25600,5,1,35,42,687,1643315272
25601,4,1,40,30,417,1643315304
25602,4,1,56,28,69,1643315498
25603,4,1,36,22,992,1643315639
25604,3,2,23,25,952,1643315819
25605,5,2,31,27,478,1643316115
25606,5,3,40,43,312,1643316121
25607,4,1,54,39,568,1643316646
25608,4,2,42,5,530,1643316928
25609,4,1,61,42,302,1643317123
25610,5,1,51,25,881,1643319375
25611,3,1,43,21,837,1643319618
25612,5,3,50,28,506,1643320026
25613,4,1,23,41,820,1643323854
25614,4,2,60,41,732,1643324122
25615,4,1,45,29,906,1643328093
25616,3,1,25,42,327,1643333001
25617,4,1,75,25,480,1643334032
25618,4,1,44,39,502,1643335324
25619,4,1,17,36,102,1643336242
25620,5,1,33,39,91,1643336656
25621,5,1,49,31,360,1643336778
25622,2,1,50,25,97,1643337674
25623,4,1,28,15,700,1643337766
25624,4,1,55,41,996,1643339076
25625,4,1,66,29,721,1643340438
25626,4,1,21,36,457,1643340467
25627,3,1,43,45,114,1643340799
25628,4,1,52,48,510,1643341315
25629,4,2,28,36,819,1643341396
25630,4,2,48,46,168,1643341578
25631,4,3,60,21,684,1643342023
25632,2,1,22,47,884,1643342165
25633,1,1,70,27,119,1643342931
25634,5,1,59,19,688,1643343207
25635,3,1,52,30,264,1643343457
25636,4,1,55,52,405,1643343686
25637,3,1,39,16,101,1643344165
25638,3,1,62,37,823,1643344768
25639,4,4,54,42,169,1643344796
25640,4,1,37,30,653,1643344817
25641,2,1,47,29,698,1643345132
25642,5,3,53,24,426,1643345167
25643,4,1,20,27,238,1643345447
25644,4,1,43,20,14,1643345530
25645,4,3,32,35,518,1643345604
25646,4,1,69,38,978,1643346000
25647,4,2,45,39,331,1643346257
25648,4,1,54,41,99,1643346319
25649,4,1,12,46,529,1643346826
25650,5,1,13,39,169,1643347014
25651,4,1,40,25,8,1643347300
25652,3,1,13,27,479,1643347588
25653,4,1,22,31,663,1643347645
25654,5,1,46,51,630,1643347661
25655,3,1,26,24,748,1643348250
25656,4,1,55,26,185,1643348375
25657,3,1,30,14,34,1643348457
25658,5,1,34,26,279,1643348575
25659,4,2,67,19,506,1643348633
25660,2,2,31,37,938,1643349025
25661,3,1,24,28,353,1643349027
25662,4,1,68,31,981,1643349077
25663,5,1,42,23,964,1643349152
25664,5,1,20,36,263,1643349185
25665,3,3,38,36,863,1643349352
25666,3,1,56,38,322,1643349425
25667,2,1,32,27,493,1643349603
25668,3,3,53,40,658,1643349613
25669,4,2,68,36,428,1643349637
25670,3,1,39,32,338,1643349648
25671,4,3,76,44,415,1643349703
25672,4,1,36,28,796,1643349724
25673,5,2,24,8,734,1643349836
25674,4,1,57,47,812,1643350115
25675,3,1,65,51,407,1643350124
25676,4,1,61,26,421,1643350181
25677,5,2,39,37,239,1643350184
25678,4,1,58,17,134,1643350428
25679,5,1,68,34,924,1643350513
25680,3,1,62,19,104,1643350545
25681,4,1,36,25,978,1643350667
25682,3,1,41,27,438,1643350885
25683,5,1,42,18,628,1643350934
25684,4,1,54,37,576,1643350995
25685,4,1,51,27,209,1643351089
25686,5,1,51,22,110,1643351091
25687,5,1,43,33,461,1643351101
25688,5,1,74,34,67,1643351460
25689,4,1,33,38,955,1643351679
25690,4,1,23,30,183,1643351849
25691,5,1,49,13,136,1643351933
25692,3,2,31,35,858,1643352083
25693,5,1,48,22,523,1643352127
25694,4,1,52,17,881,1643352151
25695,2,1,42,40,216,1643352170
25696,4,1,43,18,966,1643352306
25697,5,1,19,42,764,1643352513
25698,5,2,47,29,998,1643352616
25699,5,1,64,15,207,1643352663
25700,5,1,77,44,152,1643352690
25701,4,3,41,18,735,1643352736
25702,5,2,73,31,38,1643352986
25703,4,1,51,43,762,1643352989
25704,5,1,44,34,179,1643353039
25705,5,1,57,32,47,1643353314
25706,5,4,46,21,281,1643353500
25707,4,1,51,45,605,1643353514
25708,4,1,58,36,246,1643353657
25709,4,1,31,18,100,1643353687
25710,4,1,67,34,45,1643353737
25711,5,3,43,38,361,1643353802
25712,4,1,24,21,869,1643353856
25713,5,1,43,28,991,1643353857
25714,4,3,20,25,464,1643353985
25715,4,1,65,42,861,1643354144
25716,4,1,40,44,506,1643354495
25717,2,1,54,25,419,1643354509
25718,4,1,57,41,564,1643354571
25719,3,1,48,25,482,1643354621
25720,3,2,43,14,839,1643354628
25721,5,2,57,5,846,1643354629
25722,4,1,35,39,257,1643354687
25723,4,1,63,22,377,1643354791
