incidentid,priority,cars,length,backlog,location,epoch
17276,4,2,62,45,689,1642524472
17277,5,2,35,35,1010,1642524492
17278,5,4,38,29,1043,1642524555
17279,4,1,28,18,482,1642524723
17280,2,1,49,19,7,1642524773
17281,5,1,35,28,1491,1642524784
17282,4,1,82,31,1429,1642524803
17283,4,1,66,28,1282,1642524833
17284,4,1,58,34,1225,1642524873
17285,4,1,38,15,8,1642524972
17286,5,1,53,32,1319,1642525031
17287,4,2,65,17,1330,1642525087
17288,4,1,29,24,60,1642525137
17289,4,1,55,40,814,1642525323
17290,4,1,27,41,839,1642525438
17291,5,2,49,24,599,1642525804
17292,4,1,71,36,514,1642525988
17293,5,2,34,29,238,1642525992
17294,4,1,49,20,1171,1642526197
17295,5,1,77,43,562,1642526368
17296,5,1,46,27,1076,1642526380
17297,3,1,51,40,260,1642526382
17298,4,1,35,10,994,1642526411
17299,4,1,53,38,1409,1642526449
17300,3,1,46,36,311,1642526659
17301,4,1,55,17,1102,1642526665
17302,4,2,61,34,1122,1642526714
17303,4,1,34,19,1018,1642526781
17304,4,1,57,25,876,1642526801
17305,3,1,55,26,1496,1642527015
17306,4,1,43,18,424,1642527029
17307,4,1,30,11,488,1642527189
17308,4,2,51,20,502,1642527195
17309,4,1,43,49,1374,1642527238
17310,5,1,33,28,1045,1642527404
17311,5,2,35,8,910,1642527589
17312,5,1,38,42,451,1642527597
17313,2,1,38,10,1075,1642527708
17314,3,1,61,19,968,1642527728
17315,4,2,33,36,1397,1642527774
17316,4,1,27,43,1384,1642527800
17317,5,1,36,35,974,1642527820
17318,5,1,63,43,1356,1642527865
17319,5,2,42,10,590,1642527942
17320,4,1,49,43,795,1642527963
17321,4,1,62,43,904,1642528075
17322,3,1,22,32,571,1642528092
17323,4,3,44,32,1127,1642528205
17324,5,1,62,30,740,1642528273
17325,5,1,40,19,389,1642528486
17326,2,1,49,25,870,1642528583
17327,5,1,22,26,1137,1642528600
17328,4,1,51,26,494,1642528600
17329,5,1,47,46,1137,1642528819
17330,3,1,43,20,759,1642528968
17331,4,1,41,39,879,1642528984
17332,5,1,27,46,165,1642529043
17333,3,2,40,25,1428,1642529060
17334,5,1,54,23,660,1642529077
17335,4,1,71,33,790,1642529204
17336,4,1,16,25,708,1642529238
17337,3,1,32,14,1034,1642529323
17338,4,2,60,27,1482,1642529341
17339,3,1,40,23,1179,1642529414
17340,3,1,27,38,1090,1642529427
17341,4,2,16,32,393,1642529495
17342,4,1,55,32,1110,1642529667
17343,2,1,31,25,397,1642529752
17344,5,2,37,36,452,1642529971
17345,2,1,74,20,283,1642530147
17346,5,1,31,36,509,1642530318
17347,3,1,29,38,811,1642530500
17348,4,1,57,27,1033,1642530510
17349,5,1,50,34,685,1642530673
17350,5,1,59,27,1068,1642530713
17351,4,1,18,21,614,1642530910
17352,3,1,61,45,951,1642531066
17353,4,1,24,22,714,1642531173
17354,5,1,38,27,966,1642531253
17355,5,1,70,27,214,1642531442
17356,5,1,52,24,1476,1642531613
17357,3,1,40,24,969,1642531680
17358,5,1,65,44,1186,1642531719
17359,5,1,42,24,1291,1642531747
17360,4,1,53,30,948,1642531922
17361,4,1,46,41,205,1642532094
17362,4,2,21,39,881,1642532189
17363,5,3,30,34,72,1642532223
17364,5,1,57,18,588,1642532340
17365,4,1,56,33,118,1642532637
17366,5,2,16,32,819,1642532760
17367,4,1,23,50,931,1642533111
17368,4,1,56,25,230,1642533144
17369,4,1,40,15,1034,1642533234
17370,2,1,76,40,135,1642533499
17371,5,1,49,40,441,1642533535
17372,5,1,47,29,480,1642533565
17373,5,2,57,32,1100,1642533586
17374,4,1,33,27,519,1642533744
17375,5,3,49,37,736,1642534109
17376,3,2,35,5,1489,1642534112
17377,4,1,30,26,1126,1642534238
17378,4,1,65,24,1461,1642534308
17379,5,2,45,35,225,1642534398
17380,4,1,27,27,566,1642534600
17381,4,1,44,24,1305,1642534750
17382,4,1,38,9,363,1642535163
17383,5,1,24,22,1143,1642535327
17384,5,1,56,29,273,1642535575
17385,3,1,51,35,1231,1642535671
17386,4,2,25,23,428,1642535858
17387,3,2,65,35,351,1642536530
17388,3,1,67,39,1265,1642536831
17389,2,1,27,31,1070,1642536837
17390,5,1,5,28,423,1642537124
17391,5,1,38,24,959,1642537143
17392,5,1,18,35,1492,1642537679
17393,5,1,50,27,384,1642537709
17394,4,3,50,12,854,1642537851
17395,4,2,29,30,1446,1642537856
17396,5,1,40,33,1498,1642538191
17397,3,2,37,27,1480,1642538986
17398,4,2,40,23,1414,1642541135
17399,5,1,38,33,1054,1642541990
17400,5,1,58,22,69,1642542020
17401,4,1,40,60,1354,1642542950
17402,5,1,22,45,1002,1642543208
17403,2,1,54,36,635,1642544283
17404,5,1,41,29,1374,1642544452
17405,2,3,39,33,33,1642544505
17406,4,1,43,21,1017,1642548516
17407,4,1,35,26,135,1642548707
17408,5,3,50,19,728,1642549430
17409,5,1,56,22,962,1642549620
17410,4,3,13,32,906,1642550090
17411,4,2,60,38,774,1642550406
17412,3,1,41,49,564,1642552449
17413,5,2,73,34,109,1642554471
17414,5,1,60,39,376,1642555852
17415,4,1,29,15,496,1642555981
17416,3,6,45,40,794,1642558510
17417,5,1,21,22,1000,1642558595
17418,3,3,40,12,1018,1642558772
17419,1,1,31,40,1177,1642559134
17420,5,2,32,47,1084,1642559920
17421,4,1,31,19,1391,1642560461
17422,4,2,45,19,66,1642561221
17423,4,3,55,40,256,1642561876
17424,4,2,57,44,1432,1642562320
17425,4,1,22,25,663,1642562322
17426,2,1,58,19,748,1642564146
17427,4,1,44,23,272,1642564839
17428,3,1,24,37,1420,1642565120
17429,3,1,54,32,1501,1642565598
17430,4,1,48,28,1401,1642565679
17431,3,1,55,16,978,1642565704
17432,1,1,43,27,1172,1642565743
17433,4,1,48,28,221,1642565815
17434,5,1,36,30,1446,1642565982
17435,4,1,61,25,777,1642566036
17436,4,2,56,33,260,1642566462
17437,3,1,39,31,513,1642566603
17438,5,1,26,51,884,1642566744
17439,4,1,55,40,1433,1642567939
17440,3,1,65,25,606,1642568053
17441,4,1,64,13,391,1642568606
17442,4,1,24,23,262,1642569126
17443,5,1,63,24,1450,1642569428
17444,4,1,48,22,764,1642569682
17445,4,2,22,29,431,1642570163
17446,5,1,45,18,1467,1642570194
17447,4,1,23,44,997,1642570586
17448,4,1,71,32,848,1642570727
17449,5,1,54,42,366,1642571058
17450,3,1,41,37,1318,1642571093
17451,4,1,55,35,665,1642571131
17452,4,2,32,31,936,1642571141
17453,5,1,59,22,636,1642571167
17454,3,1,48,41,791,1642571223
17455,4,1,55,21,505,1642571607
17456,4,2,34,39,1056,1642571661
17457,3,3,52,38,1192,1642571668
17458,4,3,24,20,1039,1642571757
17459,5,1,37,42,899,1642572002
17460,5,2,43,30,634,1642572048
17461,4,1,44,12,1053,1642572152
17462,4,1,47,28,917,1642572170
17463,3,1,23,49,48,1642572178
17464,5,1,50,39,1277,1642572282
17465,3,4,44,35,884,1642572290
17466,4,1,57,18,1399,1642572324
17467,4,1,25,28,288,1642572330
17468,4,1,28,36,666,1642572474
17469,3,2,53,23,97,1642572826
17470,5,1,58,26,66,1642572922
17471,4,2,54,47,1011,1642572944
17472,3,1,59,34,703,1642572970
17473,3,1,11,32,1303,1642573140
17474,5,1,56,60,758,1642573308
17475,2,1,70,21,427,1642573476
17476,2,1,50,20,1193,1642573484
17477,5,2,50,24,1245,1642573539
17478,3,1,25,15,443,1642573613
17479,5,1,33,49,999,1642573721
17480,3,1,18,16,986,1642573762
17481,2,1,5,12,811,1642573895
17482,3,1,30,31,752,1642573952
17483,5,2,54,9,802,1642574318
17484,4,1,59,18,479,1642574358
17485,4,1,54,30,944,1642574456
17486,3,1,30,30,636,1642574556
17487,3,1,23,33,667,1642574607
17488,5,1,56,12,1252,1642574635
17489,2,1,31,20,1388,1642574693
17490,4,1,36,38,706,1642574788
17491,1,2,43,41,244,1642575133
17492,5,1,38,41,799,1642575503
17493,4,1,31,24,72,1642575503
17494,5,1,76,24,588,1642575616
17495,4,1,34,19,573,1642575649
17496,3,1,43,44,14,1642575734
17497,4,1,43,6,561,1642575740
17498,5,1,63,40,928,1642575787
17499,5,2,23,37,1363,1642575846
17500,5,1,29,32,1410,1642575857
17501,5,3,46,32,359,1642575868
17502,5,1,40,35,779,1642575986
17503,4,1,45,35,530,1642576086
17504,5,1,40,34,1229,1642576212
17505,4,1,77,46,1039,1642576310
17506,3,1,48,34,708,1642576359
17507,5,2,46,15,438,1642576557
17508,4,1,35,39,1434,1642576637
17509,5,1,38,11,69,1642576703
17510,4,2,45,16,343,1642576787
17511,4,1,36,45,421,1642576792
17512,4,1,18,36,675,1642577029
17513,5,3,53,12,25,1642577067
17514,5,2,35,13,451,1642577125
17515,3,1,44,21,1432,1642577275
17516,5,3,33,20,224,1642577333
17517,5,3,62,47,549,1642577411
17518,4,1,67,26,6,1642577545
17519,4,1,56,47,1403,1642577545
17520,3,3,48,30,512,1642577637
17521,4,1,51,40,721,1642577647
17522,4,1,32,32,405,1642577760
17523,5,1,39,13,600,1642577835
17524,4,4,33,34,620,1642577995
17525,4,1,52,47,955,1642578013
17526,4,1,34,51,606,1642578205
17527,2,1,42,36,278,1642578221
17528,5,2,70,47,285,1642578244
17529,5,1,50,26,1258,1642578363
17530,5,1,57,21,63,1642578612
17531,4,2,48,11,1303,1642578616
17532,4,3,60,34,889,1642578644
17533,3,1,55,48,462,1642578648
17534,5,1,69,24,273,1642579001
17535,3,1,41,44,1458,1642579019
17536,5,1,61,39,904,1642579063
17537,3,1,44,32,795,1642579271
17538,5,1,42,17,60,1642579287
17539,3,1,29,18,823,1642579345
17540,4,1,28,26,1134,1642579345
17541,5,3,21,35,349,1642579405
17542,3,1,41,41,1407,1642579474
17543,4,1,55,15,29,1642579499
17544,3,1,57,40,633,1642579593
17545,5,2,67,5,1331,1642579816
17546,5,3,53,47,927,1642579915
17547,5,1,12,32,157,1642579917
17548,5,2,42,29,972,1642580061
17549,4,1,13,26,724,1642580061
17550,4,2,53,33,705,1642580084
17551,4,1,42,42,707,1642580099
17552,3,1,49,30,405,1642580164
17553,5,1,77,19,484,1642580203
17554,4,3,58,25,960,1642580237
17555,5,1,46,22,507,1642580252
17556,3,1,47,42,875,1642580260
17557,5,2,42,12,725,1642580446
17558,5,1,50,34,1292,1642580482
17559,5,2,54,33,14,1642580491
17560,4,1,64,36,485,1642580649
17561,4,1,36,21,1414,1642580674
17562,4,1,55,39,1139,1642580688
17563,5,1,39,19,1320,1642580713
17564,5,1,58,39,808,1642580726
17565,4,1,66,27,337,1642580732
17566,3,1,33,29,266,1642580746
17567,5,1,77,18,509,1642580837
17568,4,1,69,29,575,1642581134
17569,5,1,63,17,726,1642581164
17570,5,1,48,36,239,1642581365
17571,4,1,44,12,1211,1642581403
17572,5,1,37,37,1321,1642581465
17573,4,1,64,45,307,1642581506
17574,5,1,59,29,389,1642581556
17575,4,1,39,35,233,1642581557
17576,4,4,61,23,707,1642581573
17577,4,2,44,25,1055,1642581587
17578,5,2,31,24,1429,1642581660
17579,4,2,42,42,816,1642581682
17580,4,1,55,38,1137,1642581769
17581,4,1,44,24,278,1642581841
17582,5,2,46,21,120,1642581855
17583,5,1,19,36,699,1642581953
17584,5,1,35,32,1019,1642581966
17585,5,1,39,26,950,1642581973
17586,3,1,42,31,224,1642581978
17587,5,2,66,34,403,1642582087
17588,4,2,70,31,1357,1642582127
17589,4,1,26,31,307,1642582159
17590,5,2,7,31,41,1642582186
17591,5,1,26,26,860,1642582187
17592,5,2,47,39,485,1642582223
17593,4,1,59,38,1290,1642582274
17594,5,2,25,29,1164,1642582289
17595,2,2,25,39,1373,1642582337
17596,3,1,57,36,606,1642582346
17597,5,1,52,23,1140,1642582441
17598,5,2,44,14,948,1642582456
17599,4,1,53,26,1080,1642582458
17600,3,1,40,40,963,1642582628
17601,4,1,58,21,52,1642582665
17602,4,2,53,19,1203,1642582693
17603,4,1,37,18,502,1642582733
17604,5,1,56,29,599,1642582889
17605,4,2,50,21,1099,1642582968
17606,5,3,45,33,163,1642583015
17607,3,1,64,39,1091,1642583033
17608,4,2,35,32,819,1642583132
17609,5,1,23,25,604,1642583140
17610,5,1,68,46,1081,1642583241
17611,5,1,50,22,1048,1642583251
17612,3,1,30,12,1157,1642583254
17613,5,1,28,31,454,1642583310
17614,4,1,67,36,1287,1642583471
17615,2,1,45,24,915,1642583499
17616,4,1,31,38,644,1642583537
17617,3,1,29,35,40,1642583554
17618,5,1,45,30,852,1642583636
17619,4,1,43,50,672,1642583646
17620,5,1,62,26,876,1642583753
17621,5,1,54,9,691,1642583910
17622,4,2,18,21,89,1642583966
17623,3,1,24,39,131,1642584106
17624,5,1,41,23,888,1642584110
17625,5,3,63,24,386,1642584149
17626,3,1,32,36,93,1642584219
17627,2,3,32,28,894,1642584222
17628,5,1,27,29,696,1642584323
17629,4,3,25,36,915,1642584330
17630,5,1,68,40,916,1642584383
17631,3,3,59,28,673,1642584403
17632,4,1,34,38,45,1642584403
17633,3,1,29,34,1501,1642584429
17634,5,1,42,43,520,1642584462
17635,4,1,78,26,859,1642584498
17636,4,1,42,18,205,1642584539
17637,5,1,28,22,102,1642584612
17638,4,2,70,51,65,1642584691
17639,4,1,71,32,331,1642584724
17640,4,1,57,35,368,1642584766
17641,5,2,44,31,981,1642584774
17642,3,1,35,21,1143,1642584950
17643,5,1,34,40,1378,1642584997
17644,4,1,44,33,1241,1642585110
17645,4,1,48,20,1054,1642585186
17646,5,3,27,24,478,1642585222
17647,5,1,14,31,826,1642585254
17648,5,1,42,29,885,1642585256
17649,5,1,21,12,88,1642585293
17650,4,1,19,24,177,1642585342
17651,5,4,54,18,67,1642585354
17652,5,1,54,36,587,1642585398
17653,3,2,59,44,87,1642585451
17654,5,2,51,7,352,1642585501
17655,5,2,48,55,1114,1642585608
17656,4,1,40,23,164,1642585617
17657,3,5,46,33,1183,1642585640
17658,4,3,38,34,130,1642585679
17659,5,2,68,40,902,1642585697
17660,4,2,58,37,1399,1642585795
17661,4,1,49,34,171,1642585818
17662,3,1,91,19,694,1642585828
17663,4,2,62,40,605,1642585858
17664,4,1,43,37,1174,1642585878
17665,5,1,47,22,536,1642585898
17666,4,1,66,31,756,1642585906
17667,5,1,10,32,767,1642585965
17668,4,1,33,21,1391,1642585969
17669,4,1,39,28,530,1642586045
17670,5,1,56,29,1409,1642586070
17671,2,1,70,19,913,1642586075
17672,3,1,47,34,510,1642586115
17673,4,2,36,41,1346,1642586128
17674,5,1,27,30,528,1642586171
17675,5,1,51,25,1275,1642586235
17676,5,3,58,31,1463,1642586403
17677,1,3,47,43,1147,1642586426
17678,2,4,56,30,881,1642586451
17679,5,1,39,41,676,1642586544
17680,3,1,30,40,445,1642586601
17681,4,1,21,44,647,1642586618
17682,4,2,33,14,686,1642586622
17683,4,1,39,30,1458,1642586630
17684,5,1,57,37,969,1642586654
17685,5,1,45,20,555,1642586725
17686,5,1,80,17,385,1642586762
17687,5,1,46,36,529,1642586788
17688,4,2,50,25,1205,1642586871
17689,5,3,39,30,99,1642586871
17690,4,1,36,33,518,1642586906
17691,5,3,51,57,817,1642586926
17692,4,1,56,40,626,1642586953
17693,2,1,25,38,1476,1642586981
17694,3,1,67,42,1500,1642587087
17695,5,1,23,27,637,1642587102
17696,5,3,25,22,1038,1642587232
17697,4,1,50,17,481,1642587314
17698,5,1,64,22,427,1642587346
17699,3,1,40,44,840,1642587400
17700,5,2,59,32,481,1642587416
17701,5,2,52,14,772,1642587500
17702,5,1,44,37,502,1642587525
17703,5,1,44,36,1318,1642587566
17704,1,1,49,28,80,1642587788
17705,5,1,30,33,367,1642587868
17706,5,1,30,42,1183,1642587893
17707,2,1,55,17,750,1642587944
17708,4,1,38,22,707,1642587951
17709,2,1,56,36,946,1642588020
17710,4,1,60,39,235,1642588168
17711,3,1,39,38,237,1642588171
17712,4,1,48,22,1252,1642588206
17713,5,1,40,20,767,1642588298
17714,4,1,52,38,820,1642588299
17715,5,2,55,28,325,1642588370
17716,4,1,59,14,421,1642588384
17717,5,1,58,36,1016,1642588386
17718,3,1,69,28,1079,1642588447
17719,4,2,43,24,259,1642588458
17720,4,1,42,50,280,1642588481
17721,5,2,48,26,400,1642588486
17722,4,3,60,20,1323,1642588586
17723,4,1,57,22,810,1642588642
17724,3,1,43,31,702,1642588659
17725,3,1,60,34,772,1642588680
17726,5,1,25,45,1059,1642588696
17727,1,2,37,47,1205,1642588733
17728,5,1,45,44,190,1642588734
17729,4,1,20,32,732,1642588747
17730,5,1,37,30,148,1642588754
17731,5,2,57,29,1349,1642588757
17732,5,1,50,50,1137,1642588764
17733,3,1,21,31,497,1642588855
17734,5,1,20,31,1247,1642588859
17735,5,1,36,24,66,1642588861
17736,4,1,44,38,473,1642588891
17737,3,1,40,14,709,1642588908
17738,4,1,58,36,1194,1642588918
17739,4,1,41,27,575,1642588978
17740,5,1,15,27,1009,1642589004
17741,2,1,57,37,979,1642589007
17742,2,1,61,27,933,1642589030
17743,5,1,45,33,322,1642589037
17744,5,1,40,25,209,1642589066
17745,3,1,32,51,1061,1642589110
17746,4,1,24,28,994,1642589111
17747,5,1,45,20,1489,1642589134
17748,5,2,55,19,1005,1642589170
17749,5,2,54,15,1342,1642589239
17750,3,1,54,25,519,1642589389
17751,1,1,44,27,692,1642589413
17752,3,2,41,44,803,1642589421
17753,5,3,39,38,1288,1642589451
17754,5,1,52,38,357,1642589553
17755,5,1,46,36,695,1642589605
17756,4,1,41,14,419,1642589663
17757,5,2,56,18,866,1642589710
17758,5,1,39,28,1499,1642589749
17759,5,1,50,55,1157,1642589842
17760,4,1,47,29,1269,1642589881
17761,4,1,52,11,213,1642589901
17762,4,1,41,19,1296,1642589914
17763,5,3,56,25,5,1642590042
17764,5,1,49,46,74,1642590064
17765,3,1,40,42,1490,1642590158
17766,4,3,50,23,1160,1642590187
17767,5,4,48,23,74,1642590285
17768,3,1,19,32,221,1642590286
17769,5,1,24,40,1437,1642590349
17770,5,3,42,31,451,1642590374
17771,4,2,42,14,1470,1642590393
17772,4,2,32,31,1434,1642590400
17773,4,1,45,41,1165,1642590491
17774,4,1,68,37,776,1642590501
17775,4,1,36,26,1367,1642590535
17776,5,1,44,54,1266,1642590540
17777,4,1,39,26,649,1642590556
17778,3,2,50,33,1370,1642590558
17779,5,1,44,42,417,1642590575
17780,5,1,39,39,990,1642590625
17781,5,1,59,27,187,1642590648
17782,4,2,47,26,741,1642590652
17783,5,1,68,51,282,1642590695
17784,3,1,61,34,569,1642590748
17785,3,2,51,34,902,1642590798
17786,2,1,40,31,1228,1642590817
17787,4,2,36,22,954,1642590851
17788,4,1,60,29,733,1642590890
17789,2,1,39,27,1201,1642590893
17790,4,1,37,43,872,1642591002
17791,3,1,36,42,1318,1642591003
17792,4,1,39,38,110,1642591008
17793,4,1,45,23,746,1642591079
17794,4,1,32,33,301,1642591089
17795,4,1,38,34,1197,1642591090
17796,3,1,56,30,978,1642591106
17797,4,1,18,13,407,1642591124
17798,5,1,46,37,257,1642591133
17799,4,1,74,38,709,1642591152
17800,5,1,60,21,1001,1642591170
17801,5,1,29,25,1195,1642591217
17802,3,1,50,30,665,1642591260
17803,4,1,28,28,116,1642591274
17804,5,1,19,22,504,1642591275
17805,5,1,22,18,416,1642591367
17806,3,4,21,28,64,1642591383
17807,4,1,33,35,802,1642591433
17808,4,1,60,41,1183,1642591437
17809,4,1,27,5,613,1642591475
17810,5,1,39,45,519,1642591522
17811,4,1,58,29,420,1642591537
17812,4,1,64,30,10,1642591622
17813,5,3,59,18,723,1642591670
17814,4,2,38,21,45,1642591694
17815,3,3,34,54,419,1642591700
17816,5,2,55,36,330,1642591744
17817,3,2,72,5,88,1642591861
17818,5,1,32,30,1432,1642591867
17819,4,1,39,14,1145,1642591869
17820,4,1,38,20,607,1642591894
17821,5,1,39,24,981,1642591955
17822,5,1,38,30,608,1642591972
17823,5,1,29,31,994,1642591992
17824,5,1,45,16,360,1642592020
17825,5,1,28,39,472,1642592048
17826,5,1,46,26,210,1642592106
17827,4,1,43,24,812,1642592120
17828,4,4,53,32,379,1642592168
17829,5,1,44,19,1121,1642592213
17830,5,1,55,23,951,1642592245
17831,4,1,5,20,683,1642592248
17832,5,2,36,13,825,1642592293
17833,4,1,43,24,35,1642592303
17834,4,1,49,34,1373,1642592398
17835,4,1,57,36,371,1642592409
17836,4,2,80,49,1046,1642592434
17837,4,2,35,22,978,1642592456
17838,2,1,52,35,932,1642592468
17839,4,2,33,32,415,1642592547
17840,5,1,33,42,1061,1642592567
17841,5,1,55,35,914,1642592579
17842,2,1,30,47,598,1642592609
17843,5,2,15,35,664,1642592649
17844,5,1,34,26,784,1642592667
17845,5,1,56,16,1447,1642592692
17846,5,1,38,51,756,1642592707
17847,2,3,33,25,1453,1642592720
17848,4,1,43,28,930,1642592733
17849,4,1,39,26,173,1642592749
17850,4,2,17,33,816,1642592808
17851,5,1,41,32,1272,1642592824
17852,2,1,31,25,1026,1642592826
17853,4,1,59,17,930,1642592856
17854,2,1,65,46,1001,1642592912
17855,3,1,43,14,971,1642592933
17856,3,1,36,32,1181,1642592955
17857,4,1,54,32,21,1642592989
17858,4,2,51,33,98,1642593014
17859,3,1,69,9,1233,1642593035
17860,5,1,47,41,770,1642593067
17861,4,3,59,37,1075,1642593222
17862,5,1,48,27,1222,1642593226
17863,3,1,54,19,197,1642593312
17864,4,1,36,38,1413,1642593347
17865,3,1,43,30,793,1642593425
17866,4,1,21,30,380,1642593425
17867,4,1,61,38,10,1642593507
17868,5,1,39,64,696,1642593520
17869,5,1,5,18,26,1642593653
17870,3,3,50,34,898,1642593669
17871,3,1,37,24,199,1642593724
17872,4,1,19,20,1479,1642593737
17873,4,1,54,33,1316,1642593737
17874,3,1,30,43,303,1642593748
17875,4,1,58,25,1181,1642593890
17876,4,2,21,44,568,1642593926
17877,5,1,65,14,304,1642593951
17878,5,1,58,36,501,1642594008
17879,3,3,49,18,786,1642594026
17880,4,2,43,21,16,1642594134
17881,5,3,53,12,289,1642594156
17882,5,1,33,48,633,1642594202
17883,5,1,40,20,1035,1642594409
17884,5,2,12,34,319,1642594418
17885,5,1,64,22,23,1642594418
17886,4,1,46,36,580,1642594466
17887,5,1,80,44,505,1642594488
17888,2,2,73,39,971,1642594520
17889,4,1,50,36,743,1642594555
17890,2,1,50,34,256,1642594559
17891,3,1,33,19,825,1642594606
17892,4,1,37,38,75,1642594641
17893,4,1,39,22,479,1642594664
17894,5,1,41,6,273,1642594787
17895,3,1,44,27,348,1642594808
17896,5,1,68,25,600,1642594811
17897,5,2,61,5,815,1642594832
17898,3,1,51,7,294,1642594876
17899,5,1,75,26,1233,1642594895
17900,4,1,79,35,1227,1642594902
17901,4,1,40,15,1031,1642594905
17902,3,1,6,24,1269,1642595005
17903,4,2,48,56,1443,1642595048
17904,4,1,63,30,389,1642595314
17905,5,2,37,22,857,1642595368
17906,5,2,35,22,1315,1642595373
17907,5,1,56,26,139,1642595444
17908,3,1,53,44,280,1642595453
17909,3,1,36,28,1369,1642595552
17910,1,1,37,33,1047,1642595647
17911,4,1,58,40,358,1642595760
17912,4,1,53,39,668,1642595798
17913,5,1,39,48,730,1642595860
17914,5,3,37,34,1140,1642595867
17915,5,2,21,23,1422,1642595922
17916,4,2,40,22,1042,1642595928
17917,5,1,56,41,65,1642595935
17918,4,1,55,41,1238,1642595959
17919,5,1,44,26,391,1642595970
17920,3,1,52,25,377,1642596034
17921,4,1,62,17,245,1642596060
17922,5,2,37,24,350,1642596116
17923,4,1,39,31,1096,1642596134
17924,4,1,47,35,516,1642596162
17925,4,1,62,47,789,1642596202
17926,2,1,73,26,53,1642596212
17927,5,2,44,19,1453,1642596327
17928,5,1,16,42,229,1642596360
17929,5,1,12,38,1254,1642596385
17930,5,2,35,44,226,1642596475
17931,3,1,29,25,354,1642596563
17932,1,1,25,30,672,1642596599
17933,5,2,64,32,1047,1642596645
17934,2,1,32,32,592,1642596655
17935,4,1,26,20,494,1642596666
17936,3,2,55,17,852,1642596685
17937,5,1,43,14,227,1642596691
17938,5,1,41,21,1453,1642596731
17939,5,2,25,13,61,1642596735
17940,4,2,40,29,594,1642596787
17941,3,2,41,27,1225,1642596802
17942,4,1,40,44,770,1642596829
17943,4,1,36,36,906,1642596837
17944,5,1,58,35,797,1642597020
17945,3,1,49,25,857,1642597063
17946,4,1,28,34,1483,1642597108
17947,4,2,62,37,603,1642597252
17948,3,1,44,34,1382,1642597283
17949,5,1,36,25,1244,1642597286
17950,5,1,53,37,1010,1642597288
17951,5,2,28,34,214,1642597343
17952,5,1,20,37,1278,1642597426
17953,5,2,52,40,1072,1642597466
17954,5,1,45,30,1431,1642597484
17955,4,2,63,26,1386,1642597610
17956,4,1,45,20,13,1642597696
17957,3,2,66,47,362,1642597763
17958,5,1,38,20,360,1642597782
17959,4,1,64,14,224,1642597812
17960,3,1,30,10,695,1642597827
17961,2,1,59,30,817,1642597933
17962,3,2,52,30,1000,1642597997
17963,5,2,32,53,751,1642598001
17964,4,1,52,44,1346,1642598035
17965,4,1,44,38,1499,1642598055
17966,4,1,30,24,1212,1642598096
17967,4,1,54,35,17,1642598179
17968,2,1,35,32,438,1642598207
17969,5,1,41,46,116,1642598226
17970,4,1,61,22,116,1642598276
17971,5,1,20,32,350,1642598276
17972,3,1,59,31,1001,1642598279
17973,4,1,80,27,912,1642598290
17974,2,1,52,21,916,1642598311
17975,5,2,34,36,196,1642598318
17976,2,1,63,48,920,1642598364
17977,4,1,53,31,422,1642598392
17978,3,3,53,41,56,1642598403
17979,5,1,69,19,94,1642598451
17980,2,1,63,21,301,1642598454
17981,4,2,48,22,1061,1642598508
17982,5,1,26,38,1105,1642598517
17983,3,1,35,26,968,1642598533
17984,3,1,33,37,524,1642598564
17985,4,1,61,30,1400,1642598589
17986,5,1,58,32,1272,1642598635
17987,5,1,54,44,202,1642598706
17988,4,4,48,27,813,1642598717
17989,5,1,25,38,930,1642598782
17990,4,3,41,11,1487,1642598819
17991,5,1,40,35,1030,1642598933
17992,3,2,40,44,1259,1642598938
17993,4,1,42,38,1430,1642598991
17994,3,2,31,38,590,1642598998
17995,5,1,56,28,945,1642599036
17996,4,3,38,47,300,1642599044
17997,5,1,15,16,585,1642599050
17998,4,1,45,33,1120,1642599076
17999,5,2,40,30,805,1642599156
18000,4,1,31,36,905,1642599194
18001,5,3,35,21,1213,1642599195
18002,5,1,46,31,185,1642599196
18003,5,1,33,31,568,1642599282
18004,5,2,49,20,386,1642599308
18005,5,3,53,26,751,1642599413
18006,4,1,48,40,1125,1642599443
18007,3,1,51,39,623,1642599499
18008,4,1,65,47,755,1642599521
18009,5,1,51,29,725,1642599574
18010,5,2,40,30,823,1642599582
18011,5,1,53,25,1366,1642599588
18012,3,2,43,32,908,1642599626
18013,4,4,41,27,1494,1642599630
18014,5,2,24,13,991,1642599691
18015,4,1,52,23,292,1642599696
18016,5,1,35,40,1324,1642599731
18017,3,1,68,30,687,1642599786
18018,2,1,50,25,935,1642599807
18019,4,1,44,14,189,1642599847
18020,3,1,10,35,359,1642599855
18021,5,1,56,41,517,1642599958
18022,4,1,47,32,917,1642600014
18023,5,2,27,30,415,1642600027
18024,5,1,48,18,1371,1642600043
18025,4,1,47,24,1479,1642600064
18026,5,1,34,34,1198,1642600090
18027,4,1,55,22,933,1642600111
18028,4,1,42,27,904,1642600115
18029,4,1,44,36,1334,1642600230
18030,4,1,75,36,1489,1642600263
18031,4,1,49,30,2,1642600346
18032,2,2,20,36,17,1642600385
18033,5,1,18,27,1347,1642600390
18034,4,1,39,17,1386,1642600451
18035,4,1,8,28,1491,1642600508
18036,3,2,36,14,1168,1642600522
18037,4,1,35,51,857,1642600649
