incidentid,priority,cars,length,backlog,location,epoch
10828,4,1,44,34,1137,1649442891
10829,4,1,74,14,767,1649442907
10830,3,1,6,29,742,1649443091
10831,2,1,12,56,1161,1649443166
10832,3,1,47,10,1295,1649443403
10833,2,1,84,57,1388,1649443641
10834,1,2,32,48,1334,1649443699
10835,3,3,64,28,713,1649444216
10836,4,1,6,16,1432,1649444223
10837,2,1,50,46,888,1649444255
10838,4,1,15,12,292,1649445369
10839,3,1,9,21,1179,1649445719
10840,3,1,28,46,1102,1649445896
10841,3,2,12,53,1324,1649446395
10842,3,1,50,47,867,1649447580
10843,4,2,2,20,1283,1649448150
10844,4,1,45,35,1634,1649448381
10845,3,2,26,23,1020,1649449002
10846,3,2,27,44,258,1649449803
10847,3,1,42,26,780,1649450869
10848,3,1,19,65,735,1649451047
10849,4,4,8,28,1096,1649451492
10850,3,2,40,57,653,1649452175
10851,2,3,15,53,171,1649453177
10852,4,1,60,34,997,1649453593
10853,3,1,57,52,525,1649455206
10854,3,1,57,61,877,1649457258
10855,2,1,11,20,1487,1649457515
10856,2,1,3,49,930,1649466335
10857,3,3,3,30,1319,1649470566
10858,3,1,63,44,887,1649474574
10859,4,1,25,13,1064,1649474878
10860,3,1,17,19,869,1649475774
10861,3,1,115,18,629,1649476062
10862,2,2,59,27,1223,1649476533
10863,2,1,21,29,1299,1649477301
10864,4,1,24,32,1395,1649477714
10865,4,2,63,42,1069,1649478570
10866,4,1,33,17,1209,1649478658
10867,2,1,10,26,1438,1649479422
10868,2,1,26,12,228,1649480019
10869,3,2,8,68,1666,1649480414
10870,4,1,58,18,745,1649480780
10871,4,2,23,36,1688,1649481110
10872,3,1,24,32,681,1649481147
10873,3,1,20,44,930,1649481398
10874,4,1,15,22,1289,1649481536
10875,3,1,48,51,1752,1649481561
10876,4,1,57,22,980,1649481637
10877,4,2,59,29,136,1649482008
10878,3,1,14,63,415,1649482467
10879,3,1,35,31,1044,1649482847
10880,4,1,63,22,384,1649482999
10881,3,1,29,13,899,1649484007
10882,2,1,22,30,1762,1649484123
10883,3,1,32,14,1092,1649484372
10884,4,1,23,23,1399,1649484630
10885,3,1,9,32,1402,1649484734
10886,3,2,52,35,237,1649485119
10887,2,1,77,30,836,1649485140
10888,2,1,18,26,964,1649485263
10889,3,1,22,66,866,1649485382
10890,4,1,62,43,568,1649485527
10891,4,1,30,51,1208,1649485529
10892,4,2,36,42,905,1649485852
10893,2,1,49,39,840,1649485867
10894,1,2,8,37,800,1649486203
10895,3,2,20,41,972,1649486318
10896,4,1,35,29,1286,1649486470
10897,4,1,27,49,1000,1649486697
10898,3,1,38,36,1258,1649486718
10899,2,1,3,67,886,1649486948
10900,4,1,25,28,873,1649487158
10901,2,1,63,48,375,1649487197
10902,4,1,25,22,900,1649487383
10903,3,1,18,16,1207,1649487465
10904,1,1,31,42,877,1649487964
10905,4,2,27,11,689,1649488027
10906,4,1,5,31,1029,1649488244
10907,3,2,29,31,1198,1649488282
10908,4,1,52,25,1101,1649488675
10909,2,1,51,56,741,1649488716
10910,2,1,11,43,972,1649489318
10911,4,1,43,54,1032,1649489559
10912,4,1,25,35,950,1649489562
10913,2,2,55,78,982,1649489598
10914,4,2,54,22,382,1649489650
10915,1,1,59,43,891,1649489859
10916,4,1,14,26,1221,1649489866
10917,3,1,35,48,903,1649489897
10918,3,2,15,13,407,1649489942
10919,4,1,8,24,58,1649490113
10920,3,1,46,24,861,1649490206
10921,4,1,53,14,1019,1649490380
10922,4,2,35,41,1286,1649490567
10923,4,1,24,25,1009,1649490736
10924,4,1,12,46,930,1649490791
10925,3,1,79,18,998,1649490882
10926,4,1,64,64,1318,1649490914
10927,4,1,33,20,1005,1649490971
10928,2,1,64,26,1223,1649491302
10929,3,1,63,33,1105,1649491404
10930,3,1,37,34,779,1649491405
10931,4,1,10,44,690,1649491416
10932,4,2,46,43,900,1649491573
10933,3,1,31,35,1042,1649491591
10934,4,1,5,32,1358,1649491630
10935,3,2,33,47,1431,1649491707
10936,4,1,6,18,35,1649491746
10937,4,2,35,49,1047,1649491828
10938,4,3,13,37,629,1649492027
10939,3,1,26,42,1854,1649492029
10940,2,1,48,64,501,1649492037
10941,3,1,19,58,35,1649492138
10942,4,1,25,61,1254,1649492369
10943,3,1,26,36,1170,1649492544
10944,4,1,46,48,575,1649492602
10945,4,1,52,52,1519,1649492734
10946,4,1,13,43,951,1649492747
10947,4,1,7,45,552,1649492783
10948,4,1,56,35,971,1649492861
10949,4,1,25,51,497,1649493084
10950,3,1,42,30,1396,1649493258
10951,3,1,12,29,252,1649493578
10952,3,1,28,36,715,1649493933
10953,2,1,9,31,1253,1649494025
10954,3,1,33,15,521,1649494255
10955,1,2,44,27,1194,1649494338
10956,3,1,27,14,527,1649494416
10957,4,1,38,20,1955,1649494527
10958,3,1,19,40,509,1649494574
10959,4,1,77,54,1237,1649494628
10960,4,1,71,42,746,1649494634
10961,3,1,11,15,1779,1649494667
10962,4,1,36,23,309,1649494691
10963,4,1,10,41,933,1649494829
10964,3,1,19,10,1399,1649494893
10965,4,1,48,27,713,1649494983
10966,4,1,30,11,899,1649495003
10967,2,1,17,55,747,1649495054
10968,3,1,17,15,1253,1649495697
10969,2,1,52,36,840,1649495732
10970,2,1,33,38,1651,1649495753
10971,4,1,20,15,1079,1649495847
10972,2,1,78,11,591,1649496207
10973,4,1,44,41,1077,1649496307
10974,4,1,57,55,1356,1649496523
10975,3,2,37,18,747,1649496597
10976,3,3,16,26,840,1649496615
10977,4,1,51,10,1078,1649496618
10978,4,1,7,25,1483,1649496756
10979,3,1,47,32,1218,1649496882
10980,3,1,4,13,440,1649496995
10981,2,2,62,11,896,1649497489
10982,3,1,50,27,561,1649497512
10983,4,1,9,16,893,1649497622
10984,3,1,71,10,1133,1649497767
10985,4,1,20,41,598,1649497817
10986,1,2,28,41,1314,1649497830
10987,3,1,31,32,930,1649497924
10988,4,1,63,22,1003,1649497963
10989,3,1,68,35,1730,1649498180
10990,3,1,42,20,411,1649498191
10991,4,1,39,23,527,1649498235
10992,4,1,3,13,1695,1649498553
10993,4,1,13,33,1099,1649498698
10994,4,1,18,19,1392,1649498755
10995,4,1,14,17,716,1649498847
10996,4,1,8,63,1042,1649498928
10997,2,2,41,35,763,1649499057
10998,4,1,20,14,746,1649499247
10999,4,1,83,54,561,1649499264
11000,4,2,17,39,1193,1649499275
11001,3,1,50,45,838,1649499289
11002,4,2,11,33,1130,1649499312
11003,1,2,4,24,974,1649499357
11004,3,1,39,47,982,1649499380
11005,4,1,45,50,964,1649499583
11006,3,1,62,28,832,1649499616
11007,4,2,2,40,1854,1649499635
11008,3,1,116,31,1047,1649499767
11009,3,1,60,26,869,1649500022
11010,4,1,49,63,527,1649500073
11011,4,1,36,15,1020,1649500326
11012,3,1,22,31,717,1649500327
11013,3,1,61,36,1158,1649500431
11014,3,1,22,55,1461,1649500476
11015,3,2,73,52,1227,1649500483
11016,2,2,46,84,1132,1649500522
11017,4,1,30,49,590,1649500727
11018,4,1,14,30,1402,1649500744
11019,1,2,86,40,475,1649500779
11020,3,1,8,47,1283,1649500817
11021,4,1,61,21,1035,1649500900
11022,4,1,45,27,1554,1649500907
11023,4,1,30,34,583,1649500954
11024,4,1,36,49,1107,1649500959
11025,2,3,24,62,747,1649501010
11026,4,1,59,27,932,1649501165
11027,2,1,67,32,515,1649501442
11028,3,2,39,28,418,1649501547
11029,2,1,26,58,1498,1649501592
11030,4,1,14,75,850,1649501699
11031,4,1,26,23,1036,1649501704
11032,3,1,21,56,1396,1649502012
11033,2,1,8,31,858,1649502086
11034,4,1,3,18,1337,1649502149
11035,3,2,80,29,776,1649502185
11036,4,1,56,28,1107,1649502189
11037,4,1,57,25,1179,1649502193
11038,4,1,6,26,1081,1649502277
11039,3,1,32,39,44,1649502358
11040,3,1,40,15,1160,1649502393
11041,4,1,2,55,775,1649502504
11042,4,1,60,40,525,1649502506
11043,4,1,63,12,474,1649502514
11044,2,2,9,20,1094,1649502528
11045,4,2,14,38,1541,1649502674
11046,3,2,45,49,216,1649502686
11047,3,1,10,11,809,1649502757
11048,3,1,68,35,960,1649502835
11049,4,1,7,17,713,1649502890
11050,4,1,62,42,1230,1649502939
11051,3,1,21,44,260,1649502987
11052,2,1,39,46,747,1649503140
11053,2,1,58,12,880,1649503171
11054,3,1,29,14,1983,1649503223
11055,3,2,39,51,778,1649503246
11056,1,1,51,18,600,1649503256
11057,4,1,61,23,1237,1649503459
11058,4,1,45,48,1160,1649503482
11059,3,3,29,63,735,1649503569
11060,3,1,77,49,1225,1649503599
11061,3,1,79,41,810,1649503620
11062,2,1,59,11,1198,1649503696
11063,4,2,10,19,538,1649503706
11064,4,1,56,48,652,1649503747
11065,2,1,36,24,731,1649503756
11066,3,1,4,41,1240,1649503938
11067,3,1,33,43,1063,1649503951
11068,3,1,44,43,861,1649504097
11069,3,1,54,37,1133,1649504224
11070,4,2,45,48,1077,1649504278
11071,4,3,49,19,763,1649504420
11072,3,2,59,29,833,1649504473
11073,4,2,49,19,687,1649504486
11074,4,1,16,32,537,1649504537
11075,3,2,50,18,222,1649504574
11076,3,2,3,34,1187,1649504606
11077,3,1,42,41,219,1649504630
11078,3,1,33,42,1225,1649504675
11079,4,1,43,56,1129,1649504703
11080,3,1,3,52,737,1649504745
11081,3,2,81,30,931,1649504810
11082,4,2,34,43,568,1649504869
11083,4,2,36,37,171,1649504879
11084,4,1,12,45,413,1649505129
11085,4,1,34,25,1919,1649505331
11086,4,1,37,39,1137,1649505333
11087,4,1,40,22,1688,1649505336
11088,3,1,3,23,946,1649505350
11089,4,1,47,13,944,1649505377
11090,4,1,42,68,1139,1649505385
11091,4,1,8,26,1018,1649505387
11092,3,2,14,15,1728,1649505442
11093,3,1,12,14,1018,1649505619
11094,4,1,58,46,1161,1649505721
11095,4,2,31,37,888,1649505724
11096,4,1,62,53,1306,1649505925
11097,3,1,10,15,930,1649505967
11098,4,2,32,32,1054,1649506055
11099,2,1,46,29,806,1649506070
11100,3,1,16,23,1058,1649506170
11101,3,1,23,15,739,1649506200
11102,2,1,6,39,1307,1649506209
11103,4,1,24,37,112,1649506256
11104,2,2,13,52,1664,1649506372
11105,4,1,9,40,742,1649506447
11106,2,1,7,28,1129,1649506674
11107,3,1,28,16,1420,1649506739
11108,4,1,40,19,460,1649506742
11109,3,1,2,68,1191,1649506765
11110,3,1,41,42,1167,1649506840
11111,4,1,57,19,1598,1649507046
11112,1,1,57,37,780,1649507079
11113,3,1,78,46,1238,1649507097
11114,3,1,102,44,515,1649507279
11115,4,1,25,12,1255,1649507285
11116,2,2,14,45,1072,1649507309
11117,3,2,32,28,1630,1649507447
11118,4,2,64,64,836,1649507454
11119,3,2,11,47,1471,1649507476
11120,4,2,38,34,1192,1649507515
11121,4,1,23,42,929,1649507547
11122,2,1,24,19,525,1649507577
11123,3,2,10,21,976,1649507695
11124,1,2,48,41,496,1649507736
11125,4,1,12,29,252,1649507830
11126,4,3,19,36,1157,1649507832
11127,3,2,43,68,1002,1649507881
11128,4,1,5,22,945,1649507994
11129,3,1,22,24,989,1649508064
11130,3,1,22,19,1255,1649508133
11131,4,1,43,38,1706,1649508145
11132,2,1,34,13,1246,1649508186
11133,4,1,44,14,954,1649508219
11134,3,1,30,25,689,1649508332
11135,3,1,79,40,1097,1649508434
11136,3,2,66,55,774,1649508473
11137,3,2,5,20,1076,1649508477
11138,4,2,42,36,1416,1649508482
11139,4,1,67,35,1019,1649508609
11140,3,1,41,18,1158,1649508655
11141,4,1,26,23,923,1649508704
11142,2,1,37,12,1583,1649508792
11143,4,1,20,37,1004,1649508821
11144,4,4,35,43,777,1649509063
11145,3,1,55,15,507,1649509232
11146,4,1,27,24,867,1649509257
11147,2,1,4,41,597,1649509440
11148,4,1,3,56,235,1649509490
11149,3,2,4,59,1282,1649509706
11150,3,1,14,46,1344,1649509747
11151,4,2,67,79,1053,1649509834
11152,2,1,11,12,1742,1649509855
11153,4,1,54,56,1063,1649509898
11154,4,1,13,34,1106,1649509899
11155,3,1,35,26,121,1649510021
11156,4,1,22,50,1199,1649510070
11157,4,1,16,55,118,1649510103
11158,3,2,62,32,69,1649510125
11159,3,1,26,50,1164,1649510371
11160,4,1,74,49,555,1649510417
11161,4,2,110,23,1680,1649510424
11162,2,1,36,33,539,1649510495
11163,2,1,41,50,748,1649510497
11164,3,1,6,46,900,1649510595
11165,4,1,18,32,1392,1649510648
11166,4,1,15,20,924,1649510768
11167,3,1,24,10,777,1649510772
11168,4,1,59,44,35,1649510950
11169,4,1,105,25,593,1649511019
11170,3,2,16,12,262,1649511117
11171,4,1,40,48,1004,1649511137
11172,4,1,36,25,1198,1649511143
11173,3,1,19,21,649,1649511219
11174,4,1,21,45,1013,1649511293
11175,1,1,38,43,1955,1649511308
11176,3,2,72,34,857,1649511310
11177,4,2,64,34,469,1649511336
11178,4,1,10,65,1106,1649511363
11179,4,3,37,17,1260,1649511570
11180,3,1,12,54,119,1649511575
11181,4,1,47,53,1158,1649511722
11182,1,1,37,81,1106,1649511834
11183,4,1,86,22,944,1649511941
11184,3,1,50,47,891,1649511969
11185,1,1,3,66,1555,1649511983
11186,4,2,27,42,1840,1649512068
11187,4,1,52,57,1254,1649512108
11188,2,1,5,34,1358,1649512193
11189,2,2,30,63,660,1649512194
11190,4,1,19,16,1417,1649512339
11191,4,2,5,16,827,1649512481
11192,1,2,1,40,921,1649512566
11193,1,1,43,32,568,1649512600
11194,2,1,74,46,1996,1649512819
11195,3,1,26,50,1448,1649513077
11196,2,2,27,37,1826,1649513157
11197,3,1,37,43,1072,1649513239
11198,4,2,31,22,1107,1649513266
11199,3,2,47,34,591,1649513287
11200,4,1,54,18,1005,1649513384
11201,3,1,15,47,936,1649513439
11202,3,1,48,17,1159,1649513462
11203,4,1,3,31,742,1649513600
11204,4,1,67,38,1343,1649513885
11205,4,2,8,23,1519,1649514100
11206,3,2,18,28,1002,1649514158
11207,4,2,50,66,1187,1649514322
11208,2,1,61,48,1110,1649514473
11209,4,1,29,57,203,1649514642
11210,3,1,10,21,1128,1649514660
11211,3,1,37,23,964,1649514665
11212,3,1,28,14,1259,1649514669
11213,4,2,19,33,524,1649514703
11214,2,1,14,49,1013,1649514804
11215,4,1,22,50,899,1649514935
11216,4,1,7,13,1060,1649515088
11217,3,3,37,47,686,1649515127
11218,2,1,27,19,1379,1649515154
11219,4,1,16,17,821,1649515457
11220,4,1,21,19,846,1649515472
11221,4,1,6,21,1168,1649515535
11222,2,1,52,39,948,1649515961
11223,3,1,32,38,178,1649515974
11224,4,2,61,17,1788,1649515998
11225,4,1,56,21,1098,1649516061
11226,4,1,71,26,888,1649516095
11227,2,1,13,23,67,1649516243
11228,4,1,22,30,1058,1649516513
11229,3,1,85,58,835,1649516625
11230,4,1,29,55,1192,1649516784
11231,2,2,59,34,1258,1649517028
11232,4,1,47,41,1161,1649517112
11233,4,1,49,32,267,1649517235
11234,3,1,43,33,264,1649517395
11235,4,2,9,55,764,1649517516
11236,3,1,27,38,1104,1649517682
11237,2,1,41,49,1209,1649517830
11238,4,1,9,22,900,1649517873
11239,4,2,17,17,1076,1649517976
11240,4,1,29,25,1164,1649518086
11241,3,1,23,56,1372,1649518163
11242,4,3,47,35,656,1649518205
11243,4,2,6,41,776,1649518209
11244,4,2,14,31,1187,1649518215
11245,4,2,12,55,1182,1649518236
11246,3,2,59,20,1044,1649518271
11247,4,1,54,11,536,1649518530
11248,2,1,10,32,1384,1649518635
11249,4,1,40,19,1079,1649518637
11250,1,1,36,42,750,1649518760
11251,4,1,35,18,1077,1649518869
11252,2,1,50,24,1067,1649519002
11253,3,3,39,29,1467,1649519288
11254,4,1,36,60,411,1649519330
11255,4,2,100,34,502,1649519364
11256,4,1,20,12,621,1649519516
11257,4,1,41,34,1004,1649520083
11258,4,2,26,47,703,1649520298
11259,4,1,52,38,1221,1649520413
11260,4,2,44,19,993,1649520655
11261,2,2,13,37,1787,1649520736
11262,4,1,16,33,1186,1649520779
11263,4,1,20,54,458,1649520957
11264,4,2,45,13,805,1649521144
11265,2,3,69,51,708,1649521158
11266,3,1,13,45,1283,1649521278
11267,3,1,29,40,1319,1649521341
11268,4,4,14,46,1189,1649521382
11269,4,1,27,30,866,1649521384
11270,4,1,13,40,1071,1649521701
11271,4,1,40,48,1314,1649521987
11272,4,1,63,18,567,1649522064
11273,3,1,38,38,583,1649522135
11274,4,2,47,37,713,1649522203
11275,2,1,102,28,749,1649522226
11276,4,2,62,26,1128,1649522335
11277,4,1,54,32,831,1649522387
11278,3,1,37,11,1198,1649522399
11279,4,3,17,28,899,1649522649
11280,3,1,10,45,302,1649522664
11281,2,1,13,38,898,1649522710
11282,4,1,71,43,1224,1649522723
11283,4,1,32,22,1133,1649523090
11284,4,2,38,16,947,1649523093
11285,2,1,13,36,1299,1649523097
11286,4,2,9,22,473,1649523120
11287,3,2,34,26,1162,1649523249
11288,3,1,34,55,1132,1649523367
11289,4,1,107,48,1832,1649523465
11290,4,1,21,44,147,1649523484
11291,3,2,17,72,994,1649523537
11292,3,1,11,59,1592,1649523961
11293,2,1,7,31,1046,1649524037
11294,4,1,11,42,1223,1649524126
11295,4,2,25,17,1492,1649524154
11296,4,1,9,42,779,1649524217
11297,4,1,67,33,840,1649524403
11298,3,1,63,16,1028,1649524519
11299,4,1,13,31,1668,1649524684
11300,3,1,8,17,899,1649524777
11301,3,1,22,36,1223,1649524804
11302,4,1,49,46,1592,1649524946
11303,3,1,40,15,974,1649525400
11304,4,1,61,53,944,1649525609
11305,3,1,34,23,1408,1649525714
11306,4,2,31,65,1245,1649525758
11307,3,1,26,44,37,1649526100
11308,3,1,34,30,963,1649526662
11309,3,1,29,35,1778,1649527247
11310,3,1,51,52,1108,1649527692
11311,4,2,46,25,891,1649528218
11312,4,1,21,27,1490,1649528227
11313,3,1,18,25,558,1649528306
11314,2,1,20,51,841,1649528666
11315,2,2,24,36,655,1649528876
11316,2,1,17,36,269,1649528926
11317,3,1,42,53,681,1649529270
11318,3,1,62,54,1191,1649529277
11319,4,1,39,48,976,1649529694
11320,2,1,10,68,671,1649529707
11321,3,1,58,13,329,1649529715
11322,4,1,19,36,740,1649529742
11323,4,2,20,23,1131,1649529872
11324,4,1,10,60,286,1649530463
11325,4,2,27,27,1063,1649531734
11326,2,2,14,30,1544,1649532149
11327,4,2,16,14,417,1649533814
11328,3,2,12,49,1586,1649533822
11329,3,1,10,15,948,1649534191
11330,2,1,37,45,960,1649534886
11331,4,1,27,65,1072,1649535375
11332,4,1,22,53,1203,1649535387
11333,3,2,86,44,471,1649535943
11334,4,4,51,40,1220,1649536244
11335,3,1,2,60,715,1649537084
11336,4,1,44,27,1170,1649542688
11337,4,2,23,43,1823,1649548734
11338,3,3,26,44,1402,1649549983
11339,3,1,13,57,868,1649554456
11340,3,1,19,38,1073,1649556108
11341,3,1,35,31,981,1649556838
11342,4,3,47,60,773,1649558276
11343,1,1,31,50,1160,1649558830
11344,4,1,59,63,1130,1649560958
11345,3,2,82,27,944,1649561324
11346,2,1,47,30,650,1649561632
11347,2,2,43,34,1169,1649561685
11348,2,1,25,30,896,1649562228
11349,4,1,35,48,496,1649563076
11350,4,1,85,43,1668,1649563989
11351,4,1,2,35,868,1649564740
11352,1,1,27,17,1660,1649566883
11353,4,1,65,18,1405,1649567777
11354,3,1,5,43,6,1649568017
11355,3,1,34,49,1128,1649568476
11356,2,1,63,48,2011,1649568634
11357,2,2,61,23,1164,1649568839
11358,2,1,12,39,1286,1649569426
11359,3,2,49,27,445,1649569632
11360,3,1,69,53,1193,1649570270
11361,3,1,35,24,510,1649570427
11362,4,3,66,22,1102,1649571573
11363,4,1,35,40,2012,1649572130
11364,3,1,25,18,891,1649572333
11365,3,1,54,28,6,1649572685
11366,4,1,26,32,1043,1649572800
11367,4,1,63,18,869,1649572959
11368,4,2,80,31,800,1649573329
11369,3,2,46,31,44,1649573401
11370,4,3,22,26,323,1649573487
11371,4,1,33,19,840,1649573505
11372,4,1,11,46,1004,1649573717
11373,3,2,4,22,545,1649573742
11374,4,2,24,37,840,1649574750
11375,4,2,17,23,890,1649574768
11376,3,2,64,36,1035,1649574937
11377,4,2,100,24,836,1649575298
11378,4,1,13,18,1817,1649575550
11379,4,1,29,46,966,1649576255
11380,3,1,60,27,1533,1649576422
11381,4,1,46,50,1130,1649576602
11382,4,1,4,24,1314,1649576669
11383,3,2,44,11,1210,1649576680
11384,3,1,66,18,625,1649576684
11385,3,1,62,24,567,1649576805
11386,4,1,92,38,1597,1649576952
11387,4,1,27,66,540,1649577239
11388,3,1,23,33,1396,1649577279
11389,4,1,15,23,1365,1649577654
11390,3,1,11,50,957,1649577690
11391,4,2,6,26,1136,1649577807
11392,4,1,14,18,1026,1649577943
11393,4,1,60,27,1649,1649578146
11394,4,3,57,36,944,1649578313
11395,3,1,37,36,1286,1649578457
11396,4,1,3,36,1137,1649578599
11397,3,1,25,46,1614,1649578669
11398,3,1,19,38,475,1649579090
11399,4,1,13,17,1297,1649579127
11400,2,1,49,47,1069,1649579242
11401,3,1,31,63,2014,1649579319
11402,4,1,24,49,1008,1649579379
11403,4,2,35,46,779,1649579902
11404,4,1,58,50,1194,1649579990
11405,3,1,40,17,659,1649579992
11406,4,1,60,49,1077,1649580230
11407,2,1,67,26,516,1649580319
11408,4,2,61,18,1280,1649580352
11409,2,3,78,17,1167,1649580473
11410,4,1,4,40,930,1649580642
11411,4,1,17,66,1007,1649580654
11412,1,1,11,14,1829,1649580715
11413,3,1,12,49,495,1649580834
11414,4,1,50,63,949,1649581017
11415,4,2,20,40,932,1649581295
11416,4,1,49,14,1015,1649581516
11417,3,1,6,33,649,1649581531
11418,3,1,55,34,2014,1649581560
11419,3,1,9,23,1158,1649581799
11420,3,1,60,49,1526,1649582175
11421,4,1,50,22,767,1649582337
11422,3,1,13,19,930,1649582435
11423,3,1,43,23,1307,1649582497
11424,3,1,25,59,1819,1649582580
11425,3,2,42,30,442,1649582676
11426,4,1,3,27,1387,1649582841
11427,2,1,23,43,1330,1649582880
11428,4,1,33,33,1133,1649582882
11429,3,1,56,47,747,1649582934
11430,4,1,62,25,1189,1649582951
11431,3,1,35,32,1659,1649582965
11432,4,1,36,35,1230,1649583201
11433,4,1,39,36,1138,1649583319
11434,1,1,28,44,1195,1649583434
11435,3,1,38,10,1252,1649583704
11436,3,1,63,24,1297,1649583729
11437,2,2,5,47,1066,1649583820
11438,1,2,66,35,1163,1649583828
11439,2,1,37,13,1018,1649583844
11440,4,2,64,51,1544,1649583954
11441,2,1,44,49,1004,1649583992
11442,3,2,52,38,1350,1649584298
11443,3,1,39,31,1079,1649584444
11444,2,1,36,15,522,1649584507
11445,4,3,15,59,880,1649584800
11446,4,1,11,67,558,1649584858
11447,3,1,2,31,1163,1649584946
11448,3,2,16,13,683,1649585016
11449,4,1,9,58,1050,1649585118
11450,4,1,90,44,1212,1649585120
11451,3,2,42,41,1038,1649585126
11452,4,1,58,37,1200,1649585144
11453,3,2,53,35,893,1649585190
11454,3,1,7,42,440,1649585238
11455,3,1,19,11,777,1649585238
11456,4,1,8,20,629,1649585240
11457,1,3,36,54,8,1649585785
11458,4,1,57,32,1162,1649585938
11459,4,1,40,27,624,1649585949
11460,3,2,34,14,999,1649585999
11461,4,1,40,30,1209,1649586025
11462,3,1,28,45,809,1649586044
11463,3,1,66,34,206,1649586104
11464,2,1,81,32,800,1649586126
11465,3,1,14,25,658,1649586135
11466,4,2,57,38,434,1649586190
11467,3,4,11,41,929,1649586218
11468,2,2,17,36,960,1649586321
11469,4,1,39,35,1079,1649586345
11470,3,1,22,37,1435,1649586369
11471,4,3,51,34,1510,1649586393
11472,3,2,15,30,373,1649586479
11473,4,3,76,11,69,1649586632
11474,3,1,5,39,1663,1649586644
11475,2,1,37,34,372,1649586860
11476,4,1,19,33,1160,1649587100
11477,3,1,2,46,381,1649587152
11478,2,1,50,14,919,1649587177
11479,4,2,13,61,1416,1649587242
11480,1,1,105,38,840,1649587322
11481,3,1,15,36,469,1649587372
11482,4,2,2,22,964,1649587496
11483,4,1,53,24,239,1649587598
11484,2,2,71,13,1093,1649587663
11485,4,2,17,40,1079,1649587680
11486,4,1,25,56,1169,1649587749
11487,3,2,80,15,582,1649587861
11488,4,2,21,35,846,1649587895
11489,4,1,49,42,960,1649587895
11490,2,2,29,45,597,1649588040
11491,2,2,33,40,435,1649588157
11492,4,2,106,30,1162,1649588270
11493,4,1,20,30,836,1649588403
11494,3,1,62,20,106,1649588518
11495,2,1,58,17,1633,1649588547
11496,3,1,40,37,716,1649588552
11497,4,1,38,32,1170,1649588614
11498,2,1,25,26,293,1649588665
11499,4,2,11,17,1079,1649588723
11500,4,1,34,46,900,1649588731
11501,2,1,82,55,1416,1649588801
11502,3,1,14,23,737,1649588844
11503,4,1,24,25,1041,1649588846
11504,4,1,40,37,808,1649588909
11505,4,1,52,50,593,1649588934
11506,3,2,6,64,832,1649588934
11507,2,1,57,22,1633,1649588947
11508,2,1,15,21,1319,1649588960
11509,4,1,14,14,1342,1649589004
11510,3,1,15,24,919,1649589056
11511,2,1,19,22,928,1649589087
11512,4,2,65,42,707,1649589100
11513,3,1,8,19,630,1649589103
11514,3,1,49,33,1063,1649589177
11515,3,1,57,27,1968,1649589218
11516,4,1,19,35,1318,1649589682
11517,3,2,46,35,1166,1649589684
11518,2,1,70,36,1376,1649589692
11519,4,2,62,41,1286,1649589723
11520,3,1,8,49,897,1649589751
11521,2,3,18,57,1638,1649589770
11522,3,1,34,21,1133,1649589771
11523,4,1,23,24,952,1649589943
11524,4,1,32,60,1105,1649589984
11525,2,2,26,15,1308,1649590044
11526,3,2,89,48,1614,1649590138
11527,4,1,40,45,1337,1649590149
11528,2,3,12,33,1315,1649590180
11529,3,1,49,44,282,1649590199
11530,4,1,3,27,653,1649590252
11531,4,1,36,50,445,1649590269
11532,3,1,18,22,1080,1649590395
11533,2,1,53,59,406,1649590471
11534,4,2,71,56,1076,1649590600
11535,3,2,17,38,1159,1649590649
11536,3,1,44,24,717,1649590656
11537,3,1,11,27,674,1649590735
11538,3,1,2,22,1438,1649590801
11539,3,1,35,48,705,1649590846
11540,4,1,20,43,587,1649590873
11541,3,1,36,30,982,1649590942
11542,3,2,25,31,1029,1649590979
11543,4,2,18,23,816,1649591000
11544,4,1,24,44,959,1649591022
11545,4,1,37,30,1161,1649591362
11546,2,1,5,22,507,1649591572
11547,3,1,42,52,969,1649591593
11548,3,1,14,33,502,1649591703
11549,4,1,65,39,745,1649591708
11550,2,1,42,37,1701,1649591759
11551,3,1,23,45,256,1649591867
11552,3,1,23,11,1044,1649591881
11553,4,1,8,20,569,1649591913
11554,3,1,27,47,1043,1649592046
11555,2,1,63,19,899,1649592105
11556,1,2,41,46,293,1649592185
11557,3,2,26,53,1104,1649592340
11558,3,3,23,27,581,1649592356
11559,4,1,28,20,773,1649592496
11560,4,2,79,31,1050,1649592522
11561,2,1,93,56,1436,1649592544
11562,3,1,20,43,972,1649592622
11563,2,1,42,33,1693,1649592642
11564,3,1,92,34,1384,1649592685
11565,3,1,18,20,954,1649592784
11566,3,1,26,38,1857,1649592871
11567,3,1,81,44,1190,1649592883
11568,3,2,65,14,867,1649592963
11569,4,2,56,33,976,1649593063
11570,4,1,13,50,259,1649593152
11571,3,2,14,25,656,1649593197
11572,4,1,11,51,1804,1649593309
11573,4,1,24,24,1191,1649593441
11574,4,1,18,17,1384,1649593531
11575,3,3,52,21,921,1649593621
11576,4,1,27,17,897,1649593644
11577,2,1,19,28,1689,1649593755
11578,4,1,8,41,1021,1649593799
11579,3,1,77,38,1138,1649593828
11580,2,1,13,17,1796,1649593839
11581,1,2,10,20,1750,1649593908
11582,3,1,1,14,1069,1649593940
